Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
01-10-2050 00:00:00,38920.464923263266,4.5188429238030645,17.20947988371868,417.277,1065.057,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,29611.523934583824
01-10-2050 01:00:00,38620.96104010424,1.7755453612111156,0.0,414.14099999999996,1073.713,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,28243.841681310914
01-10-2050 02:00:00,40269.955825733465,1.295668236559463,0.0,417.756,887.3710000000001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,27301.72930513824
01-10-2050 03:00:00,43039.51020628744,6.814255170053471,0.0,416.445,864.1389999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,26924.647947379315
01-10-2050 04:00:00,43450.44692352799,1.3996416135673209,0.0,418.295,740.868,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,26822.475891738246
01-10-2050 05:00:00,46402.07917022017,7.398105671712982,0.0,420.524,622.0369999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,27358.259426072786
01-10-2050 06:00:00,47057.763401450524,2.0474757318470527,0.0,427.444,1251.364,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,30260.74934081542
01-10-2050 07:00:00,46846.77541450142,12.980676221827213,0.0,422.191,1887.8829999999998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,34660.07472924583
01-10-2050 08:00:00,49094.78831736917,1045.548281238944,0.0,429.20300000000003,2127.065,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,36960.9827750383
01-10-2050 09:00:00,48751.26196954536,8200.660172932485,432.35337325989684,432.824,2514.045,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,38520.11113948857
01-10-2050 10:00:00,49862.85249190202,15620.560264056729,22856.47274407431,434.705,1797.612,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,39448.59275462166
01-10-2050 11:00:00,51382.372789109126,20397.281156695513,76591.4863988607,439.111,1662.3929999999998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,40157.423218816344
01-10-2050 12:00:00,50310.48322213026,23490.289173877358,92873.2694980386,431.973,1556.8120000000001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41212.95165993744
01-10-2050 13:00:00,48808.440454099386,24996.38352959657,98983.52596251322,436.031,1560.79,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41587.913719795186
01-10-2050 14:00:00,48281.18009286571,25193.453068786846,99139.13530489222,435.151,1446.993,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,40623.05564653606
01-10-2050 15:00:00,50713.3979760237,23522.92081835367,98648.13603416449,434.395,1243.759,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,39943.315087628274
01-10-2050 16:00:00,54563.04502801148,20730.347873012073,99784.85281224443,435.694,970.934,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,39537.35849147317
01-10-2050 17:00:00,55117.99410144319,15847.174238221396,93646.35943417418,434.256,1243.052,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,39541.881745738974
01-10-2050 18:00:00,54539.52773675392,9197.332969025658,77902.74851660267,434.173,1489.1370000000002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,38732.00339222534
01-10-2050 19:00:00,53566.277266183,1705.8592047596183,49291.90466875588,435.773,2006.4589999999998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,38657.80880598027
01-10-2050 20:00:00,54273.29171191434,5.694541879199615,28733.370889090096,434.225,2212.998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41137.32987123123
