Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumping turbidity (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
01-10-2050 00:00:00,38916.870761354054,4.518425625265072,15.488531895447522,417.277,1065.057,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,29611.523934583824
01-10-2050 01:00:00,38619.607725420174,1.7754831444369898,0.0,414.14099999999996,1073.713,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,28243.841681310914
01-10-2050 02:00:00,40269.44628901166,1.2956518424380328,0.0,417.756,887.3710000000001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,27301.72930513824
01-10-2050 03:00:00,43039.31838738177,6.814224800215071,0.0,416.445,864.1389999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,26924.647947379315
01-10-2050 04:00:00,43450.374693650876,1.3996392868722256,0.0,418.295,740.868,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,26822.475891738246
01-10-2050 05:00:00,46402.051978772426,7.398101336450266,0.0,420.524,622.0369999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,27358.259426072786
01-10-2050 06:00:00,47057.75316254882,2.047475286354083,0.0,427.444,1251.364,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,30260.74934081542
01-10-2050 07:00:00,46846.77156040433,12.980675153903409,0.0,422.191,1887.8829999999998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,34660.07472924583
01-10-2050 08:00:00,49094.78689614751,1045.5482509718643,0.0,429.20300000000003,2127.065,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,36960.9827750383
01-10-2050 09:00:00,48751.2615017436,8200.660094241532,389.11803593393415,432.824,2514.045,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,38520.11113948857
01-10-2050 10:00:00,49862.85233522659,15620.56021497494,20570.82546966686,434.705,1797.612,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,39448.59275462166
01-10-2050 11:00:00,51382.3727336544,20397.281134681627,68932.33775897464,439.111,1662.3929999999998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,40157.423218816344
01-10-2050 12:00:00,50310.483202246694,23490.289164593596,83585.94254823471,431.973,1556.8120000000001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41212.95165993744
01-10-2050 13:00:00,48808.440446837034,24996.38352587728,89085.17336626188,436.031,1560.79,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41587.913719795186
01-10-2050 14:00:00,48281.18009014878,25193.453067369137,89225.221774403,435.151,1446.993,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,40623.05564653606
01-10-2050 15:00:00,50713.39797496026,23522.9208178604,88783.32243074803,434.395,1243.759,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,39943.315087628274
01-10-2050 16:00:00,54563.04502758674,20730.3478728507,89806.36753101996,435.694,970.934,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,39537.35849147317
01-10-2050 17:00:00,55117.9941012718,15847.174238172118,84281.7234907567,434.256,1243.052,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,39541.881745738974
01-10-2050 18:00:00,54539.52773668282,9197.33296901367,70112.47366494243,434.173,1489.1370000000002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,38732.00339222534
01-10-2050 19:00:00,53566.27726615268,1705.8592047586528,44362.714201880386,435.773,2006.4589999999998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,38657.80880598027
01-10-2050 20:00:00,54273.29171190255,5.694541879198379,25860.033800181,434.225,2212.998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41137.32987123123
01-10-2050 21:00:00,54408.53166302151,2.111459348467101,22577.768280533608,435.704,1566.256,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,40397.72931298925
01-10-2050 22:00:00,53213.39368627266,4.2869023135546325,16902.5496454041,434.36,1281.048,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,36618.746663121135
01-10-2050 23:00:00,52727.23165467828,1.5596006551178534,7379.408265905688,437.775,1143.739,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,33491.78790935152
02-10-2050 00:00:00,51945.773389086266,5.1266872816951325,2967.8834094610065,443.708,1185.235,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,31790.03861644026
02-10-2050 01:00:00,49874.626663911375,2.6553200897391416,797.0328338767868,438.19199999999995,983.659,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,30442.739551412735
02-10-2050 02:00:00,49032.24288056288,1.3516539011021547,791.2183688285295,422.76199999999994,769.5360000000001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,29225.66665023933
