PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
7.346648634626578,65.19972877197532,19.65699709608978,0.44600328657284855,7.234258571787194,0.09779472588694874,0.018568913061341612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
