PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
9.11175567552057,49.24094116297027,35.13107956235883,0.6892122184085133,3.385831689258523,2.1452883227484865,0.2958913687347821,0.0,0.0,0.0,0.0,0.0,0.0
