PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
8.36323845276789,70.65225721430977,12.030868506537972,0.9052944304593674,6.672741319019467,1.1664819813199943,0.20911809558552985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
