PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
6.067781925578916,58.52187456473234,2.690630832003241,0.926114469726964,15.021753746615335,0.8388123430085062,0.10236604041794126,4.787560620271971,2.065403273470335,1.0947477412471711,6.84609515065827,0.7734682857290872,0.26339100653990083
