PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
14.37868227261206,52.01542287995814,6.945844091994451,0.8988226962803941,14.57907596387466,2.198413970766339,0.3826710211302791,3.872062873058721,2.837294851206861,0.8854054121631693,0.0,0.7506748601729046,0.2556291067820121
