PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
22.632843183707557,20.796245275852254,19.389334695803914,1.2910834307045393,7.7659130233967115,0.6430578325807871,0.06928417171717581,4.859638332726998,20.2143162907859,1.2131426725840129,0.0,0.8130221161768415,0.31211897396331895
