PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
22.838467318737877,24.944204364611537,19.217551639185444,1.1219432819437052,13.55217607559826,2.5724845873083058,0.46640694142802785,4.656583577188533,8.895322050789513,1.0274094229908926,0.0,0.570451086785271,0.13699965343265957
