Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
13-02-2050 17:00:00,36252.67349410783,11137.525069853906,0.0,362.066,4611.971,0.0,314.7040999999999,0.0,0.0,0.0,273.19,80.465,0.0,-12200.0,41605.12913703703
13-02-2050 18:00:00,34449.635945366455,1402.7707375456325,0.0,362.235,5457.64,0.0,318.3290999999999,0.0,0.0,0.0,272.9685,79.5385,0.0,-1070.6396522605937,42609.48504216348
13-02-2050 19:00:00,34867.998418561256,3.9187934795469883,0.0,365.596,6100.335,2845.6395305236656,322.7072999999999,0.0,0.0,0.0,276.0065,79.9915,0.0,0.0,45884.02368158159
13-02-2050 20:00:00,37465.953051932294,2.2311378934647093,0.0,366.185,5723.566999999999,1188.9166198743114,323.90139999999997,0.0,0.0,0.0,273.9325,80.8845,0.0,0.0,46376.64168485098
13-02-2050 21:00:00,38205.69170147993,1.384816065471577,0.0,367.98199999999997,5428.236999999999,0.0,322.15899999999993,0.0,0.0,0.0,265.0715,81.2915,0.0,0.0,45538.78035789765
13-02-2050 22:00:00,37369.099184802806,0.9165250106526959,0.0,365.31199999999995,5189.697,0.0,319.14339999999993,0.0,0.0,0.0,260.217,80.779,0.0,-1568.337734447523,42770.84123689565
13-02-2050 23:00:00,39807.89596148995,0.5834757041768144,0.0,363.12699999999995,4583.82,0.0,309.5150999999999,0.0,0.0,0.0,270.748,80.492,0.0,-6760.863888523658,39315.07872767054
14-02-2050 00:00:00,39009.788669868154,0.4861309824840142,0.0,345.27,4829.816,0.0,272.41429999999997,0.0,0.0,0.0,272.7245,81.3705,0.0,-8975.171982971318,36411.47334459617
14-02-2050 01:00:00,39449.82345815493,0.5005674425159451,0.0,333.245,4564.805,0.0,256.703,0.0,0.0,0.0,272.18,79.473,0.0,-11984.608438062158,33476.296234932495
14-02-2050 02:00:00,39109.873692790214,0.843826973570405,0.0,333.35,4319.362,0.0,255.32629999999995,0.0,0.0,0.0,272.52,80.689,0.0,-12200.0,31284.954306415086
14-02-2050 03:00:00,40495.65438040397,0.60069093886594,0.0,329.534,3222.6079999999997,0.0,255.61999999999992,0.0,0.0,0.0,272.0035,80.6545,0.0,-12200.0,30099.667847205623
14-02-2050 04:00:00,42527.58345796083,0.7580147948925979,0.0,324.757,3020.125,0.0,255.45389999999992,0.0,0.0,0.0,269.276,80.384,0.0,-12200.0,29627.11756112861
14-02-2050 05:00:00,44391.871074845556,0.8152234609425382,0.0,319.452,2900.063,0.0,253.85979999999995,0.0,0.0,0.0,266.881,78.417,0.0,-12200.0,29376.535437593324
14-02-2050 06:00:00,46636.64875637789,1.91649024180957,0.0,324.735,3267.7059999999997,0.0,251.22689999999992,0.0,0.0,0.0,268.372,80.362,0.0,-12200.0,29916.590015630332
14-02-2050 07:00:00,47487.397259084195,64.81741623832973,0.0,326.592,3997.288,0.0,250.08349999999996,0.0,0.0,0.0,269.344,80.086,0.0,-12200.0,31639.780203203787
14-02-2050 08:00:00,48278.46773059874,1219.2024414505813,0.0,330.079,4198.834,0.0,255.78199999999995,0.0,0.0,0.0,271.4455,79.6145,0.0,-12200.0,33728.18776113824
14-02-2050 09:00:00,50343.84837426773,5994.123576784743,0.0,332.034,4557.337,0.0,259.1465999999999,0.0,0.0,0.0,268.6485,80.7515,0.0,-12200.0,37385.63043123796
14-02-2050 10:00:00,51585.79795375994,11543.363978479023,0.0,336.066,5121.6140000000005,0.0,259.8497,0.0,0.0,0.0,267.3375,80.8775,0.0,-12200.0,40348.916236784666
14-02-2050 11:00:00,55560.60971304951,17166.37495231747,0.0,341.68199999999996,4798.495,0.0,260.06569999999994,0.0,0.0,0.0,265.9385,80.7995,0.0,-12200.0,41005.515193761574
14-02-2050 12:00:00,58160.05408158145,21125.872396254206,0.0,337.838,4595.0,0.0,257.0337999999999,0.0,0.0,0.0,261.8165,80.4475,0.0,-12200.0,40585.75102146165
14-02-2050 13:00:00,60278.14096441282,22791.731481377254,0.0,353.35900000000004,4384.32,0.0,253.74729999999994,0.0,0.0,0.0,261.1545,80.0565,0.0,-12200.0,40691.25815594575
14-02-2050 14:00:00,61325.65267402352,20989.329617607364,0.0,352.63300000000004,3983.353,0.0,251.45999999999992,0.0,0.0,0.0,261.199,80.471,0.0,-12200.0,39710.28653931036
14-02-2050 15:00:00,61743.128796748024,18104.339601863638,0.0,351.824,3476.103,0.0,248.63729999999995,0.0,0.0,0.0,263.858,81.04,0.0,-12200.0,37936.07370448448
14-02-2050 16:00:00,61009.42367947227,12457.472615164299,0.0,356.305,3331.242,0.0,249.07029999999995,0.0,0.0,0.0,262.999,80.53699999999999,0.0,-12200.0,36920.71905507166
14-02-2050 17:00:00,59521.01366542886,5434.937491152161,0.0,357.673,3519.5820000000003,0.0,250.05319999999995,0.0,0.0,0.0,263.661,79.834,0.0,-12200.0,36716.44787248361
14-02-2050 18:00:00,56204.491818527524,616.1945192438045,0.0,360.3,4628.532999999999,0.0,255.34869999999995,0.0,0.0,0.0,265.0155,80.7885,0.0,-12200.0,37882.48464387435
14-02-2050 19:00:00,53518.254551074686,2.6029942090421603,0.0,354.23800000000006,5909.476,0.0,256.6371,0.0,0.0,0.0,264.507,80.683,0.0,-12200.0,40968.53717018108
14-02-2050 20:00:00,52850.203286201555,1.0154537848461174,0.0,337.79699999999997,5942.835999999999,0.0,256.4962999999999,0.0,0.0,0.0,264.965,80.96300000000001,0.0,-12200.0,41378.012271421336
14-02-2050 21:00:00,52128.3738480838,0.7866191291061474,0.0,351.906,5087.667,0.0,256.4409999999999,0.0,0.0,0.0,264.5685,75.0555,0.0,-12200.0,40933.06105011833
14-02-2050 22:00:00,51038.70643161125,0.5577844733661773,0.0,348.397,4820.771,0.0,254.78089999999992,0.0,0.0,0.0,245.5175,58.0615,0.0,-12200.0,39154.49134560056
14-02-2050 23:00:00,49991.97968160374,0.6435974692686661,0.0,339.1,4408.432,0.0,249.30059999999992,0.0,0.0,0.0,240.747,57.831,0.0,-12200.0,36605.94841705712
15-02-2050 00:00:00,51772.75338613356,0.5863888053336734,0.0,323.431,3824.5,0.0,229.2087999999999,0.0,0.0,0.0,239.07299999999998,57.711000000000006,0.0,-12200.0,34022.17386437239
15-02-2050 01:00:00,51512.58147980395,0.6578996352524141,0.0,316.376,3466.651,0.0,220.88259999999994,0.0,0.0,0.0,244.3615,64.5255,0.0,-12200.0,31536.82043044716
15-02-2050 02:00:00,51390.65952853366,0.7866191291061474,0.0,314.342,3113.8070000000002,0.0,211.38539999999995,0.0,0.0,0.0,257.0905,77.6015,0.0,-12200.0,29528.603962580615
15-02-2050 03:00:00,47070.25453319271,0.7008061332036586,0.0,307.369,3262.6609999999996,0.0,192.96879999999993,0.0,0.0,0.0,245.047,69.107,0.0,-12200.0,28509.396120950572
15-02-2050 04:00:00,44329.20092011682,0.6435974692686661,0.0,298.12,3282.467,0.0,189.29209999999998,0.0,0.0,0.0,245.25799999999998,69.148,0.0,-12200.0,27998.96444649224
15-02-2050 05:00:00,43398.22617008998,0.9868494528786212,0.0,300.802,3261.277,0.0,189.00899999999996,0.0,0.0,0.0,249.5445,71.0575,0.0,-12200.0,27828.95801781047
15-02-2050 06:00:00,44646.06294660612,2.0452097356759835,0.0,315.334,3044.86,0.0,189.44759999999997,0.0,0.0,0.0,250.565,70.87100000000001,0.0,-12200.0,27954.42332261307
15-02-2050 07:00:00,44653.60446709487,59.525614824359735,0.0,316.867,3328.812,0.0,187.89119999999997,0.0,0.0,0.0,251.9045,71.0135,0.0,-12200.0,28873.882781909826
15-02-2050 08:00:00,44204.60757406791,1054.6131153096198,0.0,327.36400000000003,3339.317,0.0,187.45909999999998,0.0,0.0,0.0,250.7605,71.1695,0.0,-12200.0,29481.257883056718
15-02-2050 09:00:00,41478.24874238085,7155.802706648704,0.0,333.527,3979.034,0.0,205.67919999999995,0.0,0.0,0.0,255.24900000000002,77.20100000000001,0.0,-12200.0,31916.772649167502
15-02-2050 10:00:00,40476.21404720036,15566.091298229909,0.0,339.25699999999995,4329.794,0.0,220.50519999999997,0.0,0.0,0.0,255.00900000000001,80.25,0.0,-12200.0,34594.12087144106
15-02-2050 11:00:00,41685.58780315999,21474.24455528634,0.0,339.478,4753.178,0.0,221.53029999999993,0.0,0.0,0.0,252.4755,80.5255,0.0,-12200.0,35935.3532593018
15-02-2050 12:00:00,42876.852625478205,24893.163031535354,0.0,328.04900000000004,4794.867,0.0,219.80879999999993,0.0,0.0,0.0,247.485,80.665,0.0,-12200.0,36022.66291162934
15-02-2050 13:00:00,44409.23725815216,24968.106381290192,0.0,320.42400000000004,4425.884,0.0,219.44739999999996,0.0,0.0,0.0,249.68900000000002,80.219,0.0,-12200.0,36353.168608591164
15-02-2050 14:00:00,45042.096167482094,23637.18972134054,0.0,326.41900000000004,4710.68,0.0,220.10089999999994,0.0,0.0,0.0,250.457,79.42399999999999,0.0,-12200.0,36230.82102369651
15-02-2050 15:00:00,45367.33953683131,21062.141944630624,0.0,330.531,4083.822,0.0,219.37749999999997,0.0,0.0,0.0,250.68200000000002,77.598,0.0,-12200.0,34602.15430886144
15-02-2050 16:00:00,44912.037645701275,16790.599843260472,0.0,333.31800000000004,3798.8520000000003,0.0,218.90949999999992,0.0,0.0,0.0,249.6365,75.6975,0.0,-12200.0,33456.87786080432
15-02-2050 17:00:00,42485.12824199396,10044.168033564592,0.0,333.06199999999995,4155.247,0.0,220.75179999999995,0.0,0.0,0.0,252.2455,75.9415,0.0,-12200.0,32908.52232870559
15-02-2050 18:00:00,39674.9559817078,1690.4874149470618,0.0,341.76199999999994,5120.166,0.0,231.88489999999996,0.0,0.0,0.0,261.8405,76.3485,0.0,-12200.0,34162.45736841665
15-02-2050 19:00:00,38780.17799789921,3.9616999774982324,0.0,360.849,5622.928000000001,0.0,241.3192999999999,0.0,0.0,0.0,266.07,78.008,0.0,-8601.616301597805,37568.725329898676
15-02-2050 20:00:00,37266.74634145076,1.4445187643585613,0.0,362.695,6181.443,0.0,245.06579999999994,0.0,0.0,0.0,269.3975,78.3235,0.0,-5887.420284308646,39318.40879387395
15-02-2050 21:00:00,35560.14287899693,0.6865039672199105,0.0,364.611,6184.865,0.0,245.95609999999996,0.0,0.0,0.0,268.71299999999997,79.243,0.0,-3642.5973734485124,39826.42408656272
15-02-2050 22:00:00,33444.39399412347,0.5720866393499253,0.0,364.861,6254.646,0.0,245.63339999999994,0.0,0.0,0.0,268.968,79.384,0.0,-2582.0665571203535,38763.125612727046
15-02-2050 23:00:00,32342.314931452027,0.45766931147994033,0.0,359.49300000000005,5912.81,0.0,244.50699999999995,0.0,0.0,0.0,269.0385,78.5635,0.0,-3985.685071780659,35815.452618166855
16-02-2050 00:00:00,32310.77306008497,0.6722018012361622,0.0,353.024,4563.18,0.0,242.14869999999996,0.0,0.0,0.0,261.812,79.134,0.0,-5711.064933120204,32613.029162137213
16-02-2050 01:00:00,31884.611739170283,0.7008061332036586,0.0,352.714,4112.945,0.0,237.77919999999995,0.0,0.0,0.0,265.932,78.236,0.0,-7166.390377485237,30229.281247585313
