PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
9.339164010851736,25.293714936246555,10.230862299304125,1.2909725770934488,6.3420463896882495,0.16413286910374839,0.01653219603809249,10.93967629734878,22.693856408960375,2.440575351873738,9.981925202756113,0.925814821984099,0.3407266387509514
