PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
9.868235611696626,22.55860044984449,12.326740324579955,1.2350943755144408,11.845824750508001,0.5751616667345025,0.1035589731385915,10.071507610783884,19.69029271848831,2.320419694918998,8.255698182556477,0.845412385181038,0.3034532560546903
