PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
6.069882034568489,26.24786676656599,2.755686287568389,1.2491072899974638,9.206916054509637,0.01735502553669548,0.0,10.539050329175891,33.31489222040448,2.1393485709228073,7.289905527453007,0.862554769179867,0.30743512411727403
