PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
12.818981164870873,16.684699060264858,22.403514941429577,1.2650962881271297,8.389056577394976,0.10351687138819948,0.0,9.42172619492529,15.967210732158641,2.6512702054326924,9.145516066998223,0.8314936381117478,0.3179182588978083
