PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
10.745421810058373,24.92785987682957,11.978445117545741,1.0513556301940763,20.852518067651346,1.4914295412645033,0.3027342283769729,10.413215043799305,7.334530283631245,2.240376532487539,7.530960702849003,0.7880980453045051,0.3430551200078334
