month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,10.485254167230645,69.52266321188489,1.6783632167676328,1.0578442376929256,11.837000742315835,0.6020813669099007,0.13627115986330757,1.0630433081090649,2.8293845738902186,0.23394389227750162,0.0,0.4074645150423837,0.14668560801569425,-15.022722070573908,0.0
2,12.379581327782262,64.52664984384782,2.8791039704020847,0.8375005032906617,16.423933441087318,0.39698048453862855,0.12824001816747485,0.8023769453810259,0.9344038560867572,0.21794231213954193,0.0,0.3601772646744219,0.1131100326020182,-17.036233312620052,0.0
3,19.3266970147104,51.829477658383546,10.138584856021112,0.819766241707884,14.194017422067295,0.9378367175743252,0.36136031980746297,0.7370202997802265,1.0381541878914926,0.2203509885301443,0.0,0.30524125590718265,0.09149303761894903,-14.716561002983205,0.0
4,22.90467553868389,44.76019691413474,12.663656227900368,0.7910363505670024,14.808619238182715,1.2430844916098565,0.45975847582071566,0.7218807253018247,0.8606915952649036,0.23107431744120202,0.0,0.4064949103081471,0.14883121478461472,-14.393087368450738,0.0
5,24.676554761275145,43.22069043629387,19.703600910229746,1.0132046904799021,7.146888383591659,1.3441220670303895,0.5980206251575728,0.81856559476545,0.8508011268846876,0.2281322914479735,0.0,0.32192413992600116,0.07749497291759949,-14.274731291433744,0.0
6,26.680450147445246,38.25183436233995,20.854512509927215,1.0183706384633906,7.667659345235653,1.725261514772438,0.7766429503565531,0.9609005400287675,1.111762022497823,0.26978846093389347,0.0,0.5065324426555566,0.17628506534351226,-11.111721277952824,0.0
7,25.784627283269554,38.22482125925871,22.614516899137914,0.959155240538337,6.6764185846095385,1.9128585428298845,0.9178914460261552,0.901654746978008,1.0643392970887064,0.2758523290860444,0.0,0.4819863831737776,0.18587798800337232,-11.711024441884271,0.0
8,26.51890888309677,33.27883138377406,25.747837466362448,1.047504229624935,6.404162228132038,2.44362513107405,1.0923223886945008,0.929071730099563,1.4649219371176951,0.31462299555747036,0.0,0.5759538762304158,0.1822377502360361,-10.020049411153044,0.0
9,25.44623778806012,31.587895479808658,16.055872666420054,1.3111237798925348,7.068676745321448,2.0981632344469197,0.838208604868933,1.2474126855064696,12.952703763621106,0.3787108198628793,0.0,0.7469143816692755,0.26808005052158707,-2.0765500099619305,0.029657975871250047
10,22.392608378381496,47.01975537905407,10.330349360295136,1.1167614787566507,6.064967313450652,2.394361611925994,0.9587608922570863,1.1865083745699292,7.272744947785145,0.3307897607549336,0.0,0.699827001865914,0.23256550090300812,-6.601620192454467,0.0
11,12.502324237749798,65.12143137231537,3.1367041874739807,0.9749920879779952,8.305499653963718,1.2166678434041789,0.47143972309213533,0.9830493892412472,6.200028934210354,0.26400029748051657,0.0,0.6117755081988951,0.21208676489179368,-11.593963600942402,0.06358819852229136
12,14.354014214933565,59.23743557020205,3.5434711743506053,0.978977815428751,10.755285808512467,1.369496621283692,0.45673915841325763,0.9771477202894776,7.1248532743982596,0.27320502443672623,0.0,0.6883433140056181,0.2410303037455276,-9.724667831818767,0.016165055869089017
