PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
20.18091177795203,49.25202020327854,12.46121766073525,0.9832129237036843,9.977259934773576,1.4298362564540439,0.5827285309550805,0.9300148132993313,3.2765680827996464,0.2652248286180144,0.0,0.4938121425996178,0.1671928448311771
