PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
10.485254167230645,69.52266321188489,1.6783632167676328,1.0578442376929256,11.837000742315835,0.6020813669099007,0.13627115986330757,1.0630433081090649,2.8293845738902186,0.23394389227750162,0.0,0.4074645150423837,0.14668560801569425
