PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
22.90467553868389,44.76019691413474,12.663656227900368,0.7910363505670024,14.808619238182715,1.2430844916098565,0.45975847582071566,0.7218807253018247,0.8606915952649036,0.23107431744120202,0.0,0.4064949103081471,0.14883121478461472
