month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,17.497850764620484,59.290885979749575,6.09844752862743,0.9904016673258579,6.173356115409137,1.9961828435528357,1.3427939804200564,0.7419987228588567,4.758986219478765,0.18088880176009128,0.0,0.6941990791631982,0.2340082970337068,-6.678441876931214,0.0009321101296234902
2,17.033650169856863,63.48064468434477,3.6721320306999212,0.9080239360721951,6.134646972496483,1.5083812674286827,0.9799780628385351,0.6926611663383325,4.584709276184474,0.1625154394240118,0.0,0.6327898104764507,0.20986718383929803,-10.299946232352118,0.011054395558602307
3,23.723954353731568,51.360996631016825,11.926849045401603,0.7154545939440972,7.1720522690255795,1.5685584899228486,1.1397100783320266,0.6356095248898292,0.8313187655165727,0.14849875399117177,0.0,0.5865959261183554,0.19040156810951978,-11.907938875170448,0.0
4,27.296127075338696,44.55496495811972,18.681877885481455,0.593726696313062,4.844684687443983,1.2019159043608252,0.7382029378290804,0.5708396925356294,0.7597800108604538,0.13941817167985754,0.0,0.47016058660478327,0.14830139343246915,-13.124180313657597,0.0
5,28.84552595165171,37.50787475172993,22.14178443542782,0.7937355260514342,5.144488704021491,1.914759833439286,1.3961010765941475,0.619414724375472,0.8553470546602804,0.15695454053527325,0.0,0.49982778808760914,0.12418561342558436,-11.515072419758633,0.0
6,28.111675044003697,33.47974890554007,27.273489499438018,0.7884374058754432,4.26781864758713,2.066155617473045,1.4919954723061934,0.6041802205580646,0.9549375135683085,0.1661604815022664,0.0,0.5857989521614727,0.20960223998629168,-9.665410069080144,0.0
7,28.168664698728705,33.99345409677456,27.891701248734382,0.8334829548948246,2.9814620381995725,2.0502667410245694,1.5420151446380947,0.6001818057385221,1.01486129434107,0.1760994936167777,0.0,0.5385074958601967,0.20930298744870338,-9.70353178732512,0.0
8,27.24034435954906,36.40950129357378,25.594746458373407,0.8501714858039338,2.9096445562979003,1.8157697614680468,1.310450038378326,0.6077201104169624,2.2250398610884807,0.19808827467984083,0.0,0.6201767941742227,0.21834700619601613,-8.675601163197538,0.01004108666443188
9,27.574772781935984,34.00010566032549,25.598190499080076,0.9221719837449067,3.4195525482906146,2.679128662696354,1.9198919168050435,0.6779920139653911,2.1191852731855283,0.1881542697137968,0.0,0.6751762000530944,0.2256781902037234,-7.936074981520161,0.0
10,26.52547189470422,42.75775140536622,17.326269759355874,1.019384118881928,2.5460301839523756,2.598154953206448,2.0733268617573173,0.7885881964314222,3.107326422439087,0.2027883912830811,0.0,0.7944906757039204,0.2604171369181059,-7.624304893984541,0.0
11,21.716067943387355,51.44225446310148,10.165433042074,0.9750775920109455,2.639012605991096,1.8282192265963815,0.8619328576269533,0.7747430627349055,8.479338438404712,0.17752402989858096,0.0,0.691999707646758,0.24839703052683823,-7.003414888670194,0.2905340309826339
12,14.920025064269318,68.30693456437193,5.1053989056094835,0.8998519415211316,3.596778772418927,1.5394253890226446,1.1480653943538728,0.7167783022163512,2.6956985993142495,0.16981669597512153,0.0,0.6641957434226923,0.2370306275042814,-10.840009961980117,0.06190703899046798
