PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
17.033650169856863,63.48064468434477,3.6721320306999212,0.9080239360721951,6.134646972496483,1.5083812674286827,0.9799780628385351,0.6926611663383325,4.584709276184474,0.1625154394240118,0.0,0.6327898104764507,0.20986718383929803
