PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
27.296127075338696,44.55496495811972,18.681877885481455,0.593726696313062,4.844684687443983,1.2019159043608252,0.7382029378290804,0.5708396925356294,0.7597800108604538,0.13941817167985754,0.0,0.47016058660478327,0.14830139343246915
