month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,4.54044858243663,18.126989611852082,1.4706233483853912,0.327384360260706,2.0406470517782123,0.4784669929741937,0.1927763877755037,0.36790948341187046,2.509752664922421,0.08969113228946446,0.0,0.22947247457595346,0.0773531175759534,-1.8923116516405971,0
2,4.228727074684842,18.65151783865762,0.8431792205181953,0.2896050907485976,1.956583876924581,0.3574785126581787,0.15009557962119585,0.3313759560180134,2.1013498855887,0.07774899434814646,0.0,0.20182193795522346,0.06693502495522335,-3.0270781432659857,0
3,6.844736159435346,17.80832713170291,3.2090423613060453,0.26946251957183454,2.70121862557155,0.4762683097453063,0.23263592269018038,0.35908556355021287,0.4895935062086005,0.08389389503353813,0.0,0.22093032536286486,0.07171117036286485,-4.036157835073915,0
4,8.094877116997083,15.964694611121194,5.243541101577997,0.23260002242539585,1.8979671521276198,0.43267865874758854,0.19636001009649515,0.3354506192233325,0.353069982469797,0.08192827624381435,0.0,0.18419141949808257,0.05809896649808247,-4.574651093104072,0
5,8.318421219269739,12.915658297267544,5.9884973925516105,0.29861363940267016,1.9354236321208034,0.6546177877135053,0.2898473591186269,0.3495478262114015,0.399947602485067,0.08857251256568073,0.0,0.18804172167765082,0.04672024467765077,-3.495415451083364,0
6,8.369871472785862,11.799520259479007,7.537256606863192,0.3025835479247925,1.6378874196774387,0.6457719379641339,0.25967212942165874,0.34780502553551607,0.7578695601307727,0.09565266876580149,0.0,0.22481572283957124,0.08044036083957101,-2.7561728832467938,0
7,8.6783720064756,12.465493520171142,8.03172921733455,0.3335373574332082,1.1931005471299618,0.7204522331152919,0.3341634881873933,0.3602648121774341,0.6673486380530173,0.1057053885769227,0.0,0.2154961491082313,0.08375740010823099,-2.8741085994829385,0
8,7.8496112489770855,12.395355524056978,6.868138738599129,0.3163756902492009,1.0827707353747607,0.5994573854167882,0.22888432583119686,0.3392278016058308,1.5704491760319343,0.11057236512615945,0.0,0.23078739361373496,0.0812538246137348,-2.364170023638524,0.0006394556427613097
9,7.234616147589236,10.515064019640864,6.185178269410534,0.3095517168522832,1.1478643689556853,0.687122063049556,0.2961579809002565,0.341379258372449,1.3383111085021855,0.09473852749213119,0.0,0.2266409689171934,0.07575492691719342,-1.93959598163379,0
10,6.321096872758883,11.960229474554682,3.8001766332907185,0.3097485457304169,0.7736329537191255,0.6346544467672517,0.29073943187375234,0.3594288588084688,2.119322373674122,0.09242846949563949,0.0,0.24141275779887805,0.07912996479887793,-1.5847097050974615,0.003894050727452992
11,5.364072092673738,14.971497753137221,2.296759481762555,0.30766121720488593,0.8326740735614655,0.3606456810163906,0.13968044444922845,0.3666760404325653,3.608290422853105,0.08401986606379867,0.0,0.2183431083888931,0.07837543738889284,-1.9318452230904999,0.06756808158612461
12,4.087468426183953,21.88345885275503,1.252011348005555,0.3129408243039553,1.2508490140911865,0.41868923424383464,0.15763873729954217,0.3739101663095765,1.7526784710497274,0.08858553452003758,0.0,0.23098684778577497,0.08243196078577521,-3.386427240315472,0.03281701180707461
