month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,14.910419239855273,59.527381438635246,4.829393014859003,1.0751003949128126,6.701298893744814,1.5712419881318378,0.6330600840622532,1.2081812050926646,8.241798963893364,0.2945375022429076,0.0,0.7535666879192657,0.2540205866505658,-6.214178961868701,0.0
2,14.454014606993049,63.75188242732373,2.8820315320518293,0.9898856412367892,6.687708011750241,1.22188061617397,0.5130346938863487,1.132660685851337,7.182525947945192,0.26575020807434874,0.0,0.68983814459907,0.228787484114081,-10.346714490326098,0.0
3,20.889174784635063,54.34851678881791,9.793547218648378,0.822361817626079,8.243740399444508,1.4535040847320464,0.7099722088719511,1.0958787782199002,1.4941707154797705,0.25603240152707,0.0,0.6742483675385224,0.2188524344588034,-12.317787641677127,0.0
4,24.473968379845868,48.26749380618382,15.853268340415294,0.7032405201108662,5.738294404694941,1.3081562153164454,0.5936728388473164,1.0141979586858891,1.0674681606586345,0.24770110938388348,0.0,0.5568824469453182,0.17565581891171128,-13.830953155097383,0.0
5,26.429577454595357,41.036079124481596,19.026862369801908,0.9487656495813186,6.149295334323264,2.0798744217774536,0.9209131187165552,1.1105955208830718,1.2707274444304655,0.28141567005286683,0.0,0.5974527036767718,0.1484411876793633,-11.105755643437737,0.0
6,26.10759278129384,36.80547197776378,23.510471674495598,0.943829075180555,5.108955127157986,2.014314179228723,0.8099782934104732,1.0848854732707642,2.3639729620181127,0.29836311497747897,0.0,0.70125298361053,0.250912357592135,-8.597149849267797,0.0
7,26.148006829608477,37.55863535887382,24.199666742993088,1.0049508241390706,3.5948218434846098,2.1707285534485687,1.0068373612942467,1.0854808669476281,2.0107269811111514,0.31849121245014284,0.0,0.6492916844808918,0.25236174116828364,-8.659713046668141,0.0
8,24.78337999487752,39.1355439626823,21.684601544875544,0.9988850025674058,3.4186047857621746,1.8926517125871718,0.7226507201468254,1.0710353984880212,4.9583396499175265,0.3491073449288409,0.0,0.7286592281499188,0.2565406550167361,-7.464334501401899,0.0020189372036083174
9,25.42710420424349,36.95671243467334,21.73870308662208,1.0879642541406025,4.034335246867276,2.4149898131109273,1.0408900330915989,1.1998267494393773,4.703687841810539,0.33297224919137197,0.0,0.7965624458912738,0.2662516409181152,-6.816990443310316,0.000307420023779893
10,23.42708727767158,44.326696046833476,14.084117274382693,1.147982124151686,2.8672186319065998,2.352140050195038,1.0775310334065904,1.3321060276275705,7.854578282379002,0.3425560255448007,0.0,0.8947177777437358,0.2932694481572305,-5.8732105073542265,0.014432031037028776
11,18.736697487280445,52.2954239774594,8.022578158411314,1.0746602684944655,2.9085295559564406,1.2597349380384912,0.4879036275646974,1.2807989763601906,12.603754187343656,0.2934812929731756,0.0,0.7626722198425915,0.27376531027512674,-6.747933083660755,0.23601522921442658
12,12.816735731336324,68.61814692112095,3.925828142727086,0.9812625876097324,3.9221835086752117,1.3128491059363834,0.49429471406976316,1.1724390965691052,5.495728515368353,0.2777703133532159,0.0,0.7242863006647361,0.2584750625691102,-10.61853902882445,0.102901582096402
