month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,14.629742007924923,71.23856263392089,7.329682222069672,0.6304651399907318,4.672507202295373,0.8466189330982645,0.6524218607001387,0.0,0.0,0.0,0.0,0.0,0.0,-12.040788546642863,0.0
2,16.874141392677547,60.60569543783076,16.00662851404117,0.6222040017773443,4.929455289320036,0.6189839701832857,0.3428913941698652,0.0,0.0,0.0,0.0,0.0,0.0,-12.51965103788761,0.0
3,13.501462894396175,68.59501796987287,11.32589115543463,0.3786150103638109,6.141207848889513,0.04179912738711178,0.016005993655913243,0.0,0.0,0.0,0.0,0.0,0.0,-12.40863315421646,0.0
4,20.19474225139374,50.271699134546836,20.167603341118788,0.42412550680553507,8.412077264456764,0.33612355942366007,0.19362894225466998,0.0,0.0,0.0,0.0,0.0,0.0,-12.805056148894026,0.0
5,23.417632157196966,37.9325603900903,30.3026398942819,0.5333781101134969,6.442780289753223,0.8053091731710098,0.5656999853930964,0.0,0.0,0.0,0.0,0.0,0.0,-11.381439583056054,0.0
6,24.1974001948641,30.699030741071468,36.04187158791186,0.5743390633629348,7.0015012139827535,0.9110646721158114,0.5747925266910723,0.0,0.0,0.0,0.0,0.0,0.0,-11.288042035354753,0.0
7,23.412991400492793,24.58911581841236,46.22224285541783,0.5029789411299591,4.6942303153937734,0.3720965217987756,0.20634414735450465,0.0,0.0,0.0,0.0,0.0,0.0,-11.779654428671307,0.0
8,22.30278570894962,32.55123077620254,39.909660459952526,0.5301776885934576,3.515693364548124,0.7786990455939885,0.4117529561597333,0.0,0.0,0.0,0.0,0.0,0.0,-11.113171347838582,0.0
9,23.543736140629296,33.117375526446615,35.542539285034636,0.7039839761430885,4.23448880109076,1.7119214467582682,1.1459548238973434,0.0,0.0,0.0,0.0,0.0,0.0,-9.781038140621707,0.0
10,18.497531737966003,55.81624845482985,20.83391830841088,0.6085578396191241,2.989608081654527,0.7412181196637084,0.5129174578558999,0.0,0.0,0.0,0.0,0.0,0.0,-12.789234142053651,0.0
11,14.64926071064791,71.14145475584796,6.724243350519437,0.7307947996456602,5.386539993232643,0.8821877849200181,0.4855186051863785,0.0,0.0,0.0,0.0,0.0,0.0,-13.212534513363831,0.0
12,15.969543036043513,66.50301846460067,9.23567271042027,0.7279671300637689,6.0300294715719325,0.9018371815616043,0.6319320057382587,0.0,0.0,0.0,0.0,0.0,0.0,-13.082761277920026,0.0
