Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
01-01-2050 00:00:00,11005.703345929798,2.896953994592243,0.0,420.298,2077.589,0.0,0.0,16958.42013199513,0.0,0.0,0.0,0.0,0,0.0,30573.57571137411
01-01-2050 01:00:00,11453.729444127319,12.021491726062422,0.0,419.847,2277.048,0.0,0.0,15094.662180633135,0.0,0.0,0.0,0.0,0,0.0,29360.30180613924
01-01-2050 02:00:00,11450.327492801829,0.9540866449255891,733.6080081952159,419.455,2197.993,0.0,0.0,12569.141888479331,0.0,0.0,0.0,0.0,0,0.0,27486.94533543527
01-01-2050 03:00:00,11332.361146744843,10.095971406303507,2115.7794208790965,417.344,1751.035,0.0,0.0,10066.616056295336,0.0,0.0,0.0,0.0,0,0.0,25839.515250889814
01-01-2050 04:00:00,10871.361505356896,1.8908262599434404,2307.363829757439,416.00800000000004,1243.003,0.0,0.0,9588.964333485023,0.0,0.0,0.0,0.0,0,0.0,24576.310255032582
01-01-2050 05:00:00,10560.022095538548,4.770433224627946,2318.1863266624114,416.337,825.0219999999999,0.0,0.0,9754.839656648322,0.0,0.0,0.0,0.0,0,0.0,24026.03789230259
01-01-2050 06:00:00,10811.382092345139,2.4459312169910556,2322.904785520635,416.412,779.5239999999999,0.0,0.0,9667.006862195574,0.0,0.0,0.0,0.0,0,0.0,24147.613207248793
01-01-2050 07:00:00,11341.19596949033,15.05722195991657,1896.0714992822952,416.31300000000005,780.7610000000001,0.0,0.0,9955.20819169294,0.0,0.0,0.0,0.0,0,0.0,24542.62609313495
01-01-2050 08:00:00,11132.382787660355,371.608074683563,507.6088081207836,415.825,827.9630000000001,0.0,0.0,11166.489677260426,0.0,0.0,0.0,0.0,0,0.0,24523.959651538775
01-01-2050 09:00:00,10725.763113976294,7290.470953384858,0.0,418.474,994.012,0.0,0.0,5739.489762655334,0.0,0.0,0.0,0.0,0,0.0,25266.83498447995
01-01-2050 10:00:00,8190.420500873786,17636.638900514045,0.0,417.241,1137.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27500.665470630072
01-01-2050 11:00:00,6512.789647709178,20990.40597146503,0.0,417.855,1049.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29292.120428562743
01-01-2050 12:00:00,5928.331159637151,21976.65732162732,0.0,417.978,1226.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30193.041391711176
01-01-2050 13:00:00,5906.3858187942005,22826.81524936174,0.0,409.716,1057.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30916.563372466717
01-01-2050 14:00:00,5979.067094303302,22433.755021447458,0.0,411.846,1462.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31074.014046934626
01-01-2050 15:00:00,7044.860774101069,23715.224880902068,0.0,418.55699999999996,974.4630000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3544.338333323454,29494.324821218073
01-01-2050 16:00:00,8795.870559692567,17394.829011528593,0.0,417.56199999999995,1194.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28816.386903086794
01-01-2050 17:00:00,10029.022981114233,3526.2695455851617,0.0,414.519,2228.0389999999998,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29394.65912469577
01-01-2050 18:00:00,13389.51022189942,31.710370671345036,0.0,416.911,3243.82,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,32774.72803740523
01-01-2050 19:00:00,15398.314429441652,5.516355510660679,0.0,414.62,3528.258,9680.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,34727.453725778425
01-01-2050 20:00:00,19222.665101148672,4.9785975835208,2897.6733756314934,410.165,3249.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,35956.5525105543
01-01-2050 21:00:00,22984.230230502013,2.289807947821414,3374.9949114662777,407.735,3135.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,36624.02958206573
01-01-2050 22:00:00,25495.773651721403,9.714336748333272,7541.775153623301,406.07099999999997,2238.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,35823.24666471218
01-01-2050 23:00:00,28268.21662817235,5.100026792874967,2897.2171897608314,405.791,1396.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33083.84880580837
02-01-2050 00:00:00,28436.62425320092,2.0351710081728616,0.0,407.67699999999996,868.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29812.103885397926
02-01-2050 01:00:00,25589.102169299178,8.837772507453415,0.0,411.836,949.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27047.41804975351
02-01-2050 02:00:00,24096.76011447989,0.9995201202740704,0.0,411.015,888.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25480.17259447517
02-01-2050 03:00:00,23469.042453950686,5.754766926063033,0.0,409.11199999999997,758.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24722.689408363432
02-01-2050 04:00:00,23454.85005881155,1.7313699415584134,0.0,407.934,588.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24533.063967635288
02-01-2050 05:00:00,24035.349992695883,3.3621679568502594,0.0,406.88800000000003,782.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25311.9730267844
02-01-2050 06:00:00,26414.53515548983,2.3032493203551025,0.0,409.292,1087.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28007.26753193184
02-01-2050 07:00:00,26038.89421983278,12.940884311172537,0.0,410.644,1391.1670000000001,3967.310821947867,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31929.883814025918
02-01-2050 08:00:00,27028.945342494484,366.99376472810474,0.0,416.93199999999996,1874.848,5529.982526563192,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,35340.537538622084
02-01-2050 09:00:00,26987.455631037086,4711.50536403136,0.0,424.406,2580.6820000000002,3327.1129793710643,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,38167.83283808556
02-01-2050 10:00:00,23831.5209007096,13271.877469161844,0.0,428.36199999999997,3123.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40803.56417854981
02-01-2050 11:00:00,18679.01695918927,19364.764755049604,0.0,419.00300000000004,3030.4829999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41747.43198637864
02-01-2050 12:00:00,15255.320861184966,22675.712756685985,0.0,421.598,2858.5609999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41619.40214830203
02-01-2050 13:00:00,14621.832771509637,23544.015167650636,0.0,418.171,2664.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41766.27015562217
02-01-2050 14:00:00,15366.792520023015,23784.42897104049,0.0,420.63800000000003,2310.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1640.3616520613523,40861.51734741774
02-01-2050 15:00:00,20381.065739008962,25466.853141068805,0.0,424.131,2333.0589999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-9511.911131737677,39767.82561610517
02-01-2050 16:00:00,20308.79091698751,12931.239362543833,0.0,439.22900000000004,2547.738,2354.114999228539,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39280.96319595326
02-01-2050 17:00:00,20545.300211021055,2282.4701541704408,0.0,443.369,3930.006,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40000.765720914016
02-01-2050 18:00:00,20518.103820481112,20.66031262011594,0.0,419.286,5241.495,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,42374.309812672735
02-01-2050 19:00:00,22393.28373650591,3.1571594432083128,0.0,416.806,5409.054,7325.885000771465,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,43365.37560863555
02-01-2050 20:00:00,22404.854215025378,2.4459312169910556,6087.252951753457,415.611,4630.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,43707.25470292445
02-01-2050 21:00:00,22205.73435213226,1.7867440804970125,13108.503882450717,412.316,3474.0959999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,43327.08230812013
02-01-2050 22:00:00,22756.293085006146,9.29800803054756,15237.307653416181,408.836,2384.3289999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40940.97419727313
02-01-2050 23:00:00,24582.1799435953,3.8163465797023566,10363.880943926619,406.589,1763.2920000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37246.17644921419
03-01-2050 00:00:00,26189.24637370587,2.5500133964374836,5883.824407509383,417.472,1178.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33781.45523762
03-01-2050 01:00:00,25262.499735125475,8.170451086544592,4099.674030450486,412.051,947.5060000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30827.358129594828
03-01-2050 02:00:00,25083.849240377254,0.9540866449255891,2463.0435106629084,429.032,769.3639999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28837.304273662645
03-01-2050 03:00:00,24532.553738383907,7.771469398666616,2813.886991089188,433.586,319.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28195.477496719926
03-01-2050 04:00:00,23321.933161420908,1.8908262599434404,3562.018055932611,434.374,432.81699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27841.958647476826
03-01-2050 05:00:00,23528.875590356263,3.9724698488719983,3624.0617558697486,437.543,935.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28622.3743514772
03-01-2050 06:00:00,24433.455088473012,1.942867349666654,4931.074617629427,441.836,1366.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31278.80496447547
03-01-2050 07:00:00,24002.464373654922,11.570468948461237,8690.446384873812,434.874,2519.2039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,35780.048319587135
03-01-2050 08:00:00,22055.10030398737,337.86810151301273,13570.806893746296,437.92,3264.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39801.571867175095
03-01-2050 09:00:00,21581.780601584505,5630.394885274149,10664.152012872986,437.469,4549.3279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,43012.15895289548
03-01-2050 10:00:00,20743.926758938538,15720.225442990317,2589.74248873533,432.411,5162.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,44804.50948819277
03-01-2050 11:00:00,16121.039686046255,23036.85063726383,0.0,429.26099999999997,5238.585999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,45019.95262847307
03-01-2050 12:00:00,13006.441350056017,25641.48931881255,0.0,432.04,5002.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,44279.66971495905
03-01-2050 13:00:00,13999.507654107161,25156.22233783138,0.0,433.55800000000005,4392.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,44165.84925903605
03-01-2050 14:00:00,15923.94445687977,23188.03873696801,0.0,442.486,3073.0570000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,42835.92001630357
03-01-2050 15:00:00,18602.13297456366,19597.830425777895,0.0,447.408,2741.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41614.1996258227
03-01-2050 16:00:00,22077.555745410806,12902.80758052505,0.0,448.92,3507.8340000000003,2001.9647491133364,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41161.94052309976
