month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,7.518374756216096,30.3354308519353,4.488781987694638,0.327384360260706,2.0406470517782123,0.3972668813188344,0.23484670117887466,0.0,0.11056083874134055,0.0,0.0,0.0,0.0,-5.372658674300209,0
2,6.985412619486889,31.039088275071165,3.0947163809942855,0.2896050907485976,1.956583876924581,0.32494405232364687,0.2041584075784655,0.0,0.0,0.0,0.0,0.0,0.0,-5.433676599529924,0
3,11.443305053236017,29.89940703076879,11.82110644506726,0.26946251957183454,2.70121862557155,0.2861300143689678,0.15508124912961077,0.0,0.0,0.0,0.0,0.0,0.0,-6.951412359328166,0
4,13.48256410785886,26.72144281564261,18.57568749262955,0.23260002242539585,1.8979671521276198,0.24205620334602634,0.13694233563363936,0.0,0.0,0.0,0.0,0.0,0.0,-7.460828899434126,0
5,14.114601331928018,21.97025625539986,21.097009764506865,0.29861363940267016,1.9354236321208034,0.26849293474728086,0.13115923083711586,0.0,0.0,0.0,0.0,0.0,0.0,-7.3507119199394255,0
6,14.012087294440985,19.8385969315844,26.46115668426183,0.3025835479247925,1.6378874196774387,0.5479214992492054,0.24287972717590525,0.0,0.0,0.0,0.0,0.0,0.0,-6.857831992195138,0
7,14.735886565372816,21.102274562869432,28.22153887029668,0.3335373574332082,1.1931005471299618,0.43959489482595204,0.20226126830827018,0.0,0.0,0.0,0.0,0.0,0.0,-7.377519256028711,0
8,12.853222075975166,20.893104644522726,24.036982214026054,0.3163756902492009,1.0827707353747607,0.48589995482607046,0.30021934270319706,0.0,0.0,0.0,0.0,0.0,0.0,-6.369667922135715,0
9,11.974558538828012,17.611604066273475,21.131656976729044,0.3095517168522832,1.1478643689556853,0.7522439818227613,0.40213770861177767,0.0,0.0,0.0,0.0,0.0,0.0,-5.384013335297515,0
10,10.400053086821117,19.98317605814457,13.865525003766987,0.3097485457304169,0.7736329537191255,0.6408313604549821,0.4588699112668365,0.0,0.0,0.0,0.0,0.0,0.0,-4.976824778754142,0
11,8.441966709212252,24.991552638942682,8.028849365489469,0.30766121720488593,0.8326740735614655,0.43703795842243404,0.3052100387203889,0.0,0.0,0.0,0.0,0.0,0.0,-4.924650886005886,0
12,6.815939977641204,36.491480856550865,4.203315309722902,0.3129408243039553,1.2508490140911865,0.34267252771026063,0.2326708204979057,0.0,0.0,0.0,0.0,0.0,0.0,-6.475573870586744,0
