month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,10.710233601998285,48.524113409683544,1.9673471474087243,1.0816385695908917,8.016246555310262,0.7668361512090578,0.16458580923566057,2.721061159065189,15.978249599535376,0.5872216958650497,8.319388898054953,0.8688074482128413,0.29426995483018004,-6.432736123705694,0.03610746407697517
2,13.12095966487523,46.11418075381637,4.352591224736219,1.2052830017332639,9.548939979572319,1.3770042697937834,0.28430351068283655,2.702952460617123,11.32459302241466,0.614100609496889,8.203919640631325,0.8593941077091464,0.29177775392082883,-3.1813514533670957,0.0
3,11.996614797462318,59.0529199195104,3.0945555166134264,0.8284995618690635,13.438421279871527,0.6055387081842387,0.11682379002337243,2.141469551537353,1.1834074017250635,0.48967922088930815,6.124498664302811,0.691942688288943,0.23562889972218518,-16.87788354020372,0.0
4,16.910973954480866,42.04586458178018,5.851789315004998,0.9112479192752346,18.073630991341016,1.6223824722525175,0.43356997344392634,2.707652939436696,3.352576134766327,0.5825445914753333,6.527355800004521,0.683073056674497,0.29733827006390573,-9.967140446355463,0.0
5,20.832900157594697,32.42933457433837,9.228482174350672,1.1576006938569856,13.98288904694538,1.280784325853963,0.2955312124163892,2.88274699802176,9.92931700652452,0.636037425458272,6.614441564469553,0.5885810668878673,0.14135375328159488,-6.76713379054975,0.0
6,21.623018490145792,26.5787184078923,10.829283324507342,1.2587103679092357,15.344354460877392,1.4020172180178154,0.2585119419011379,2.9795989316742677,11.38066575150772,0.6894835992502996,6.625049046422191,0.7724200798229013,0.25816838007163073,-3.962356859204664,0.0
7,22.997092586346483,23.92090288700944,15.857372064646306,1.2640120592503954,11.796843251979032,1.8019389890462072,0.3589919232785282,2.8523725120094854,9.471861890116969,0.7551252521404076,7.787026276315994,0.8307935867629901,0.3056667210977608,-1.4317621105960407,0.0
8,21.424730233069464,30.111655861900374,12.87711127017015,1.2338970992479936,8.182169747410377,1.0394413319838343,0.15754086277771956,2.7568116508438236,11.399836720002064,0.7757657610352484,8.919973801283522,0.8109877467335876,0.3100779135418333,-2.0649862666602914,0.0
9,19.914379480686257,25.669893137211766,9.433729516120236,1.3478958745404455,8.107641905499626,0.8108763498784323,0.11682737890724064,3.0440882307041317,20.192106801463694,0.7599152609584543,9.427994606495098,0.8487980948736177,0.3258533626609845,-0.5830236757186608,0.0
10,15.010694807890928,43.547592614337965,5.848986390695869,1.2097041978317649,5.942806436464155,1.3278094999237606,0.2437790427819665,3.0753028936412976,12.566881453248815,0.6860814011092711,9.35355021049582,0.8675335916821436,0.3192774598962664,-4.950083055420093,0.0
11,10.050563161902293,46.546496647231216,1.545929444162769,1.2065006219315502,8.892870960556163,0.9968667133036565,0.1951394705595144,3.0538699626221346,18.720519231908867,0.619912813418609,7.041249076940504,0.8331332895092199,0.29694860595349465,-3.1302330915338334,0.0007241116632130515
12,11.124331775529505,43.68399315205903,2.1395212713641887,1.2183913683203582,10.09240054319078,1.1955448150861352,0.25853625609701036,3.0837527195743757,17.6421173994371,0.6374681935727035,7.776306208301142,0.8190555838589956,0.3285807136086924,-2.9352979483745725,0.0
