PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
11.996614797462318,59.0529199195104,3.0945555166134264,0.8284995618690635,13.438421279871527,0.6055387081842387,0.11682379002337243,2.141469551537353,1.1834074017250635,0.48967922088930815,6.124498664302811,0.691942688288943,0.23562889972218518
