PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
16.18080103273234,37.5028115322358,7.61416871841044,1.0861833091726454,11.427102147566305,1.151039126015268,0.2615444756324984,2.4648121558123504,12.614241576265584,0.6764886742558074,7.936223418030669,0.8310222321794605,0.25356160169082853
