PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
21.468159833845935,31.879428547348017,14.274749273270476,1.1476244527920958,8.380079622742343,1.5310563391897725,0.3594077033631043,2.4810331662439147,7.955614456642159,0.7566186839486727,8.529566520001728,0.9488198484305829,0.2878415521812108
