month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,2.3379410525586395,14.070407412961652,0.24534877084324683,0.270416776984518,3.441769437395356,0.23604736411489724,0.046497267546247854,0.6391730954837441,3.9316115910832914,0.1664604282160429,2.0593860489470295,0.21256646458170597,0.06900671358170582,-2.7597825900682165,0.006035452287911143
2,2.896460463245722,14.586493834777526,0.55586156120191,0.25281511133875423,3.886665196101624,0.22346890766142086,0.06619729286104241,0.5717813199556935,1.8728657110205031,0.15318251831685958,1.6976394885016157,0.19170970327643605,0.057146140276436275,-3.3860672010719193,0
3,4.726475856167567,13.615761752073292,1.7815698821188493,0.2554825274070022,4.366493700822102,0.22535842938975326,0.02999999940293812,0.621733637077353,1.7570109173259645,0.1709697335098999,2.319730475201767,0.22111043113873338,0.06955322213873298,-3.712717420054879,0
4,4.6533832978640355,11.05793909890271,1.9121175866516793,0.20982992599211736,5.244826697297636,0.31101516562294557,0.07593634116176876,0.5985919816417234,0.8105336887115941,0.16145680080954464,2.258125830670226,0.19076940748885024,0.0380572804888502,-3.296692387515454,0
5,5.073973881112557,9.725708553816252,2.3361066863830233,0.2770659851598611,5.101155683747962,0.4392273400111855,0.11104725232307132,0.6349792878178546,0.8550900108445937,0.17132655646049277,1.7332303257875494,0.1490460376540373,0.03632725665403733,-2.8305944745545673,0
6,5.780144336455587,8.04876522712427,3.88280216487652,0.2877538865722606,2.9561445577716805,0.46981979941291707,0.12613008369562723,0.6512691879008736,1.3573101308954907,0.18139985791250607,2.1517146883682723,0.20834847226887285,0.06787330226887292,-2.0747901767248136,0
7,5.823492802953051,8.647672839432127,3.8721949296181344,0.31130673486002447,2.2731959212580075,0.4153171786121364,0.0974935993610948,0.673009652403026,2.1580547140460307,0.2052417857262412,2.3137460139097934,0.2573786296263401,0.07808043262634048,-1.3457240712935468,0
8,5.675455531927971,9.01145727117938,3.8568407185164104,0.32704002171429614,2.047129053814288,0.44572491849980306,0.09469523328574148,0.6372841939500109,1.791352559238467,0.2109140192891771,2.302066518970911,0.25798782677157206,0.0751485847715716,-1.4691482777584175,0
9,4.901378132410954,6.663013176533769,2.855069984857535,0.3078538079065406,1.6536546047719622,0.32344155900633387,0.07591342597821985,0.6415618127018674,4.113513315478074,0.19287256420235072,2.238654529642825,0.25055749128222443,0.07561607728222437,-0.36939360044598357,0
10,3.7324391261332392,5.9793756244176794,1.3939249322282337,0.3063838662937294,1.6318322052881205,0.2480942868342979,0.049417244266969765,0.6965442852084154,6.13247806142441,0.18145834514975498,2.276375373378534,0.2427994190415808,0.0728117000415809,-0.2323824519824112,0
11,2.7503646515099223,9.724491152299986,0.6755157149639321,0.3047226881350756,1.4990374454405226,0.24868857643151066,0.04946347182933909,0.6896300836418298,6.008073432930065,0.1623303644013138,1.681696919000985,0.2167384662045665,0.07615561920456654,-0.6587177179032012,0.008425123109356919
12,2.5515766850824813,6.848786002143162,0.5860151931829832,0.3063462855163694,1.846548238854914,0.03484362109472376,0.0,0.6984793764921877,8.895173483951648,0.17054872643693633,1.9341518788468453,0.21529555268081108,0.08190160668081094,0,0.04070409412589515
