PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
9.368267368384114,33.40535202946908,2.6268539863170846,1.257174267438097,9.960052208788962,0.6948933849702956,0.12685006173707775,9.397743862394995,21.269822914314773,2.1351319780425433,8.55712446744868,0.8963937566913133,0.3043397140029771
