PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
5.636600270089216,23.173652647335484,15.773706773066072,1.235619703549121,11.85086318640304,0.6408109337033153,0.06894481857442136,10.075791368692858,19.814039741904192,2.3214066490677103,8.259209614384794,0.8457719680887138,0.303582325141054
