PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
8.086450029358836,13.955450108158136,34.97203170352217,1.2850733355650175,11.993405123008616,0.0,0.0,9.666331454822163,8.410061915491024,2.5590244424116335,7.916775601786808,0.8446364715386367,0.31075981433695204
