Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumping turbidity (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
15-07-2030 04:00:00,3026.2881557059877,0.43415840932982314,3882.186416577397,445.249,2363.64,0.0,0.0,3143.4970000000003,0.0,0.0,2657.760139244064,266.3695,82.4275,0.0,0.0,24737.61182300021
15-07-2030 05:00:00,2656.3073761462088,3.0943653901325576,3021.0656733264414,443.48199999999997,2298.456,0.0,0.0,3150.555,157.41074573226797,0.0,2658.0747976675566,266.2335,82.7085,0.0,0.0,24519.804727077564
15-07-2030 06:00:00,2198.090646396522,18.77537775619971,1896.3685026792593,443.61699999999996,2322.766,0.0,0.0,3144.409,8401.656034471422,0.0,2660.4780907685818,264.624,82.17299999999999,0.0,0.0,24454.135707702488
15-07-2030 07:00:00,1806.724085307077,578.8791947379742,981.4551581798376,437.72900000000004,2075.604,0.0,0.0,3155.5690000000004,10765.865289737383,0.0,2660.429819305887,265.615,82.32700000000001,0.0,0.0,24069.52841075781
15-07-2030 08:00:00,1267.1751465983307,2928.414258508178,1019.4685963954201,428.74199999999996,2612.305,0.0,0.0,3175.23,9428.925914842279,0.0,2662.3807909231414,268.6395,82.5605,0.0,0.0,25261.03455552397
15-07-2030 09:00:00,681.6629994325573,5938.497660705925,3460.3206858067733,440.726,3096.708,0.0,0.0,3166.2790000000005,5445.321879583475,0.0,2662.560468034284,270.2785,82.3265,0.0,0.0,27116.31086947553
15-07-2030 10:00:00,852.0801011100097,8412.040206864618,6080.825425945485,439.49,3601.438,0.0,0.0,3145.817,1206.990693953654,0.0,2661.0202508079246,271.4365,81.1645,0.0,0.0,29089.41537202123
15-07-2030 11:00:00,1261.8597930601102,10406.496842117112,6818.720859370534,436.32199999999995,3511.395,0.0,0.0,3127.7329999999997,0.0,0.0,2658.4690146128983,270.161,80.788,0.0,0.0,30335.782656037678
15-07-2030 12:00:00,1730.4165887339698,11773.33013394778,9391.441668413843,437.535,3523.7709999999997,0.0,0.0,3097.3259999999996,0.0,0.0,2656.1801427567793,270.54,80.118,0.0,0.0,31230.421389372485
15-07-2030 13:00:00,2361.649968699765,12335.5258050836,12160.216382524346,438.039,3525.783,0.0,0.0,3063.4990000000003,0.0,0.0,2653.067974286919,269.6695,80.3365,0.0,0.0,31898.361121217662
15-07-2030 14:00:00,3342.109646314786,12172.775605004368,11943.596870721341,433.29900000000004,3362.903,0.0,0.0,3059.652,0.0,0.0,2649.6518743852744,269.635,80.793,0.0,0.0,32232.03300956772
15-07-2030 15:00:00,4673.840924199412,11596.41847593514,11153.153018661738,422.519,2477.377,0.0,0.0,3048.3959999999997,0.0,0.0,2648.5170480539555,263.9505,80.3115,0.0,0.0,31449.803307382732
15-07-2030 16:00:00,5902.039064549648,10762.944843071526,12069.156852628643,422.941,2233.715,0.0,0.0,3024.92,0.0,0.0,2647.8537623998873,260.866,80.37,0.0,0.0,30905.099243120123
15-07-2030 17:00:00,6800.566325430692,9159.862279356716,12470.20082141942,445.783,2205.822,0.0,0.0,3041.634,0.0,0.0,2653.1032839679638,260.29,81.077,0.0,0.0,30796.92842979528
15-07-2030 18:00:00,7897.291926688063,7009.708544729289,12603.67234100694,428.48400000000004,2187.629,0.0,0.0,3048.83,0.0,0.0,2651.5170300688496,262.8295,80.7175,0.0,0.0,30862.881978823934
15-07-2030 19:00:00,9111.621752707526,4288.537829467387,11911.504278003718,411.08099999999996,2210.035,0.0,0.0,3064.833,0.0,0.0,2650.7428988337783,263.3785,81.1515,0.0,0.0,31017.751044596225
15-07-2030 20:00:00,9450.248435124508,1692.5823463508364,9744.518738077753,411.968,2313.051,0.0,0.0,3062.115,0.0,0.0,2653.37235267669,264.56,81.469,0.0,0.0,31392.05546616198
15-07-2030 21:00:00,9040.48496500616,129.39499355880838,5331.476193751208,401.569,3568.395,0.0,0.0,3091.67,0.0,0.0,2652.3371979766757,269.05,80.967,0.0,0.0,32314.98331257911
15-07-2030 22:00:00,9458.902782365525,2.4391808815075513,3668.78714212804,400.89099999999996,3568.3059999999996,0.0,0.0,3103.7009999999996,359.31097386374495,0.0,2652.1517104116906,258.0765,81.3595,0.0,0.0,33320.125719284006
15-07-2030 23:00:00,9927.53257628228,0.5486183536076856,2839.6492107758313,391.379,2891.097,0.0,0.0,3112.187,0.0,0.0,2651.454008992553,253.3625,82.5185,0.0,0.0,31583.643366842804
16-07-2030 00:00:00,9902.398199798014,0.4025832522876541,2661.928702460661,383.491,2244.305,0.0,0.0,3114.965,0.0,0.0,2647.967289728818,252.34900000000002,81.2,0.0,0.0,29495.26825755174
16-07-2030 01:00:00,9578.048081144294,2.695729032475174,2619.333744737386,385.264,2045.1779999999999,0.0,0.0,3122.7009999999996,0.0,0.0,2643.810580441197,261.267,80.889,0.0,0.0,27760.470787797967
16-07-2030 02:00:00,9844.69984788593,0.22102609929518263,2421.662402272104,387.276,2018.67,0.0,0.0,3113.3379999999997,0.0,0.0,2645.0745776310246,262.85900000000004,82.25399999999999,0.0,0.0,26554.707371696277
