PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
6.583421059934661,17.152507764702083,21.082534579117816,1.2761702832574242,15.415114702757771,2.670926529975998,0.26258128992839125,0.0,10.593393941300388,14.529428065868588,2.337282811815837,7.291939102760802,0.6488676715868,0.15583219699344728
