Power PV,Power wind,Power CSP,Match demand,Minimize cost
11579.410654232346,35597.109433806996,14308.74913142453,844115.6100567847,54.6234767845923
11579.410654232346,32114.77768510075,14308.74913142453,371949.2082361014,55.43728365902828
23209.017046273468,37405.767099314726,4445.857069995745,882023.683723438,50.12261663163427
22961.153906889424,38002.53271430916,4473.615289132809,929542.5397605187,50.03741511536843
11291.883325377923,34574.42730069194,12754.378350127528,432137.7116955275,54.647017842298986
12420.445760172466,32114.77768510075,14397.400164860792,459325.05444389,55.27773015242047
10995.913186397178,34574.42730069194,14191.309613232166,594114.4926604051,54.9602607344229
22434.498621556195,37587.98615885622,4373.773254442794,807808.4699328728,50.20975768746255
11579.410654232346,32114.77768510075,14397.400164860792,382046.27808801417,55.45270887645717
7822.982702808069,35786.88014053417,14468.73182142415,444064.0345404011,55.379032062910305
10995.913186397178,34574.42730069194,14901.035087398148,700236.3543869635,55.08457821992967
22299.19058971885,37405.767099314726,4445.857069995745,780411.2659530422,50.289309927188604
24616.26533458339,37424.45077453095,3498.3003616096476,924645.2546101836,49.69692011520247
22419.26026348882,38479.08402066875,4458.895909018801,925112.3161834807,50.02600178130612
7822.982702808069,35235.98377998941,14254.894971022852,360583.2504283903,55.47616792531128
22354.792052572684,37405.767099314726,4445.857069995745,786527.0517554386,50.27901685090206
23680.81752064251,37405.767099314726,4595.498174262116,958978.9932191856,50.06417224974667
24600.922432295698,37538.02576089563,4309.6978108065305,1049054.458953933,49.818908714764696
22424.213306213147,38453.643724397676,4282.328080219515,899972.597177136,49.999610655679724
24616.26533458339,38453.643724397676,3498.3003616096476,1071399.9812286831,49.469130943208135
11532.674289670298,32114.77768510075,14397.400164860792,378238.24026113504,55.46244751037183
10995.913186397178,34574.42730069194,12754.378350127528,403240.6310981004,54.708146282841795
9983.048967319515,34755.45137617328,14031.77822081633,481917.2585075624,55.0986473061059
10028.247382525788,34591.32100591852,14458.635303715768,523172.05406636867,55.20206341860209
22440.721916145412,37506.73314618542,4445.857069995745,807399.7544170817,50.23989446565412
22378.690689904113,38453.643724397676,4014.4769221227693,861359.9178318045,49.96057293397712
11008.391163918308,31729.877784795477,14714.325996377826,332214.1274849097,55.71693206833233
11532.674289670298,34680.89314000953,14781.602900374757,774048.8183668781,54.930864339651805
22440.721916145412,37405.767099314726,4445.857069995745,795902.3644039786,50.263107754542794
9685.13330462741,32807.60795076157,14627.96659623534,317031.008741642,55.72508129163812
11532.674289670298,30594.592225650922,15514.989650614987,360554.01417052624,56.015000265427425
11019.916947327882,33432.88907905732,14714.325996377826,516151.3463817684,55.316600373754824
22422.798972497465,38553.68244686286,4010.5668771134942,879566.023593105,49.92957607252349
12370.826479396499,32307.143512840394,14627.96659623534,512929.0517424444,55.284841764967176
9983.048967319515,34516.04178350855,15167.734448704534,601030.3445889747,55.35001308068345
24619.25322732635,38453.643724397676,3498.3003616096476,1071809.2319612906,49.46861161069928
24883.876200925755,37525.05472935366,4496.716888813247,1111211.6931639973,49.80522464387016
9983.048967319515,34516.04178350855,14848.57665731799,560494.8796834311,55.29627340291006
8718.740034105766,34516.04178350855,16576.9560347022,655264.2821134031,55.85455838546796
25020.700276159354,38456.79914408881,3816.390960500587,1173445.6336332532,49.45559691427567
25002.936833353808,38453.643724397676,3935.8385609132965,1188622.3739512318,49.480778300616194
7822.982702808069,34342.05931510427,15085.281483327311,353920.9636216527,55.83221134826568
22422.798972497465,38453.643724397676,3822.415297384173,842481.174627606,49.91831032768883
7822.982702808069,34680.89314000953,14468.73182142415,326765.13184742647,55.647427865492325
11532.674289670298,34680.89314000953,14397.400164860792,706784.8182322317,54.86174243507376
22434.498621556195,37538.02576089563,4373.773254442794,801594.7130111976,50.22111758585366
22378.53806443938,38453.643724397676,3855.3892368433208,841369.8033753788,49.93224542298754
10028.247382525788,32203.32881961619,14810.649101245494,310693.323187187,55.82804442402206
11740.644128125175,32203.32881961619,14627.96659623534,434092.11768565554,55.43911731986371
11283.722233667822,32485.107106496485,15234.203919303643,506439.4175078315,55.57441258361614
11019.916947327882,34516.04178350855,14714.325996377826,663069.2089718351,55.059445656141875
11033.887039580619,34746.41351638887,14860.19732832725,727594.3028464639,55.03000263165738
11769.874533644625,34516.04178350855,14714.325996377826,769334.4308072365,54.909580266857354
11036.47211967994,34934.68319148927,15968.404785303059,978758.7947614819,55.18672446153793
13500.817376971414,34680.89314000953,14468.73182142415,1009110.7838322389,54.47816526410677
24619.25322732635,38453.643724397676,3935.8385609132965,1134401.6782656703,49.547801563559
11432.109528844212,32781.45440357311,15085.896461557408,533468.7192632025,55.44854318548226
26820.949721973248,40747.060826514935,16.791819676331524,1318762.0134754728,47.9576569091096
9983.048967319515,34520.36517598037,15041.953824966327,585717.4476467757,55.32772197641402
11008.391163918308,34516.04178350855,14714.325996377826,661492.7389162005,55.061765053610415
24959.9832822873,38319.2915983781,3892.4915116575417,1154797.6803333724,49.50996717790257
25118.402909241013,42283.14295976744,17.48458405090433,1332462.9777507586,47.898817761914444
9983.048967319515,34516.04178350855,14714.325996377826,543116.9586958778,55.273467596548635
10549.47744428585,32407.044142187126,15313.660907257938,425378.94764368894,55.75647811368646
13359.009710316119,34680.89314000953,14468.73182142415,986623.1252449669,54.5067586913094
22378.690689904113,41395.050171715564,3827.1265495248754,1280641.6888234837,49.25670636492844
24883.876200925755,37525.05472935366,4388.128340942643,1095551.344169974,49.78592867039958
26047.362068027196,41388.24617823532,160.77856975739317,1323024.2149005102,47.96737591365684
26218.44748520963,37830.021737895615,4437.8907956346475,1343549.4641461712,49.49442126743
11532.674289670298,34680.89314000953,14468.73182142415,718601.8043118131,54.87453142094124
22378.690689904113,38453.643724397676,7500.150590576157,1445858.7677897476,50.59386518646969
9397.77471829694,32485.107106496485,15270.784270434544,329996.7182863248,55.97110005374139
10604.520309971393,32203.32881961619,15085.896461557408,385662.91111795214,55.7538221079766
10604.520309971393,32407.044142187126,15085.896461557408,403876.0485801621,55.70602120812293
26047.362068027196,41388.24617823532,160.78118834720732,1323024.5019949137,47.96737636134944
9936.782384728076,32193.339793473577,15085.896461557408,330242.5747635777,55.89574506035404
11283.722233667822,33106.07114785233,16663.936450251218,810265.282440393,55.68141982271564
23381.120754009367,38453.643724397676,4151.138017600928,998300.5875419602,49.80372452969866
9447.761471314512,32407.044142187126,15085.896461557408,311898.42666230694,55.94901909925563
12012.707504171067,32823.68964444882,15270.784270434544,624241.1295268019,55.34973051249775
11283.722233667822,32485.107106496485,16559.445429786538,700227.6456126095,55.803834112344205
12012.707504171067,33635.1822125367,15270.784270434544,740248.9349363074,55.16063729698908
