Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
02-06-2030 16:00:00,5201.177196008375,4203.73082586918,7564.326015987994,377.534,3783.37,0.0,0.0,3142.615,0.0,0.0,1804.7399253899116,196.96200000000002,20.278,0.0,0.0,28660.901681381685
02-06-2030 17:00:00,4902.767492190347,3462.156976547938,8328.427530335033,380.62,3899.897,0.0,0.0,3145.572,0.0,0.0,1845.1096178164955,211.22099999999998,21.133000000000003,0.0,0.0,28318.86837247798
02-06-2030 18:00:00,4500.856950599204,2634.5638480664174,9645.060873603697,381.819,3774.179,0.0,0.0,3127.002,0.0,0.0,1874.6428138260503,210.9045,24.2205,0.0,0.0,28334.65481375521
02-06-2030 19:00:00,4250.655313443844,1815.1599310054237,10724.042080162513,380.85400000000004,3741.8059999999996,0.0,0.0,3135.262,0.0,0.0,1905.3693876633413,210.03099999999998,23.491,0.0,0.0,28500.42731065536
02-06-2030 20:00:00,3774.812812761041,713.4673619752791,12517.35220397949,386.15,4227.729,0.0,0.0,3124.4429999999998,0.0,0.0,1917.444404664887,206.6925,19.7235,0.0,0.0,29018.181745341575
02-06-2030 21:00:00,3468.6224856921945,57.70845448520213,5437.046047327438,385.50800000000004,4741.405,0.0,0.0,3140.6409999999996,8856.8852344774,0.0,1928.053399466067,208.40200000000002,17.477999999999998,0.0,0.0,30153.10966394306
02-06-2030 22:00:00,3255.386828082664,0.826331177064373,3184.860640997883,382.79699999999997,4695.34,0.0,0.0,3103.133,11659.917508670325,0.0,1952.5440154559506,207.0135,16.4795,0.0,0.0,30153.357742658434
02-06-2030 23:00:00,3501.0419816750796,0.3929564021365904,2989.659628524688,377.786,4224.39,0.0,0.0,3114.0029999999997,10275.542399062113,0.0,1972.3853744555288,206.408,15.489,0.0,0.0,28205.594073911525
03-06-2030 00:00:00,4169.879920351152,0.19535546849076207,2968.2239138085442,385.776,4050.393,0.0,0.0,3078.179,7966.297468231582,0.0,1981.5833228888578,207.1375,15.8225,0.0,0.0,26222.22703974373
03-06-2030 01:00:00,3997.1693300336565,1.226023974666162,2306.274101588968,383.94699999999995,4325.664000000001,0.0,0.0,3089.2490000000003,6959.211717385775,0.0,1990.151060559224,206.93,16.012,0.0,0.0,24510.100991877123
