PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
16.395337712908972,35.26124060591032,4.89518655878966,1.2145317876155057,5.966506049305124,1.9548916548467463,0.0,0.4480981880835382,10.287729862838866,10.695540710070937,2.2984424513564194,9.390850012918557,0.8710434281160472,0.32060097723929476
