PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
14.312149959771995,37.620430706269815,3.6504593079922345,1.2104301910154371,9.589694598909489,1.696447573734708,0.0,0.5402927382055145,9.044571194652448,10.882542345896022,2.0578734481943677,8.23893292585705,0.8631069388341407,0.2930680706667762
