PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
22.713567450873875,23.82751726667872,10.57476490146306,1.2242507007970225,8.11817768683633,2.146559904975712,0.0,0.5841656280941793,9.11285478784881,9.16719519208191,2.56832617055405,8.850210133300383,0.8047011814173107,0.3077089950786504
