PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
13.971866061519691,49.74339258886402,2.7109127294513033,0.8604583764414606,13.956757419969955,0.8972181300747617,0.0,0.15864901772209497,7.410491383707267,1.2691202803868478,1.696983013764767,6.360727614940825,0.718668859430654,0.24475452372636933
