PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
21.211848778582038,20.629083067840316,7.780891844496479,1.3403862795778583,8.062449050957989,1.6446641266236002,0.0,0.41783289748734526,10.085836967810266,15.761805188653298,2.5215471493863832,9.375440600541141,0.8441218775965407,0.32409217044675165
