Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
23-07-2030 18:00:00,4454.595580522202,14529.977485506632,5887.583671875007,446.21,5597.5740000000005,1914.1979011152644,0,3346.5029999999997,0.0,0.0,2982.6270831811153,280.2885,89.9955,0,-3969.836386889978,39350.47550866017
23-07-2030 19:00:00,3012.4369806309596,6162.910433295656,5679.737402343744,450.501,5406.746999999999,6837.0,0,3368.89,0.0,0.0,2980.906294927638,280.3535,88.6875,0,0.0,38743.213141011285
23-07-2030 20:00:00,4336.766428854499,3444.243719779925,4774.748862994104,448.999,5685.795999999999,6837.0,0,3386.4970000000003,0.0,0.0,2983.94963186736,278.9595,90.3665,0,0.0,38041.957959429805
23-07-2030 21:00:00,4746.919390671691,253.41781639050603,5000.0,450.501,6225.683000000001,6837.0,0,3438.988,2388.0573244068837,0.0,2984.7997459603766,276.4445,91.6545,0,0.0,37876.41584661483
23-07-2030 22:00:00,5330.808256463556,5.617042543663233,5000.0,453.907,6221.325,3999.9547227499534,0,3431.7290000000003,4123.554005240239,0.0,2985.4876143037795,263.0185,90.5085,0,0.0,36707.11363160599
23-07-2030 23:00:00,5395.6025464466675,1.0928723690103002,5000.0,453.381,5012.36,0.0,0,3415.809,7641.608407037051,0.0,2986.122741604608,263.0875,90.6655,0,0.0,34094.95588101292
24-07-2030 00:00:00,5090.13332467195,0.819654276757725,5000.0,456.841,3989.958,0.0,0,3336.0690000000004,8962.348400268978,0.0,2998.864172966137,266.198,91.686,0,0.0,32110.08055656706
24-07-2030 01:00:00,4991.885721709757,6.35633855799373,5000.0,457.671,2936.72,0.0,0,3309.934,8236.36045507405,0.0,3008.709316565969,271.17400000000004,91.541,0,0.0,30113.049375067978
24-07-2030 02:00:00,4784.3137845914,0.48214957456336766,5000.0,458.39599999999996,2120.589,0.0,0,3282.461,8063.084134422992,0.0,3022.9422467331738,270.926,91.476,0,0.0,28831.390858907343
24-07-2030 03:00:00,4690.167825126673,4.2991670398566955,5000.0,455.88,1844.6529999999998,0.0,0,3270.9840000000004,7778.245264356299,0.0,3038.8173005479844,267.7695,91.2295,0,0.0,28141.76069547317
24-07-2030 04:00:00,4398.094108094063,0.506257053291536,5000.0,453.827,1790.0970000000002,0.0,0,3266.848,7798.376108743991,0.0,3054.0947715329494,269.2225,93.5455,0,0.0,27813.20857142453
24-07-2030 05:00:00,4295.450844484863,5.424182713837887,5000.0,442.025,1901.38,0.0,0,3281.9440000000004,8076.076412201966,0.0,3067.2903122102007,271.2535,93.4465,0,0.0,28134.422732330164
24-07-2030 06:00:00,4197.317929063272,34.87548589341693,5000.0,448.906,2781.531,0.0,0,3296.612,9055.037663052324,0.0,3081.002089363496,278.35200000000003,93.34299999999999,0,0.0,29926.912128273245
24-07-2030 07:00:00,3860.107366506431,999.5201755485894,5000.0,444.675,3542.414,0.0,0,3377.0570000000002,9899.549871085039,0.0,3094.9619282000845,277.4195,93.1365,0,0.0,32156.579567478508
24-07-2030 08:00:00,2799.3205989346498,6121.925470667264,5000.0,450.626,4872.934,0.0,0,3448.534,6877.685180783579,0.0,3108.5592841084726,278.9395,93.4305,0,0.0,34796.93901968076
24-07-2030 09:00:00,1820.0662465895805,12890.14030273175,5000.0,448.23400000000004,5954.047,0.0,0,3448.66,2016.8455747231965,0.0,3117.6267208093295,278.8995,93.6435,0,0.0,37656.76921693683
24-07-2030 10:00:00,1319.0255748993113,18644.61154679803,2231.189134328153,449.57199999999995,6512.9980000000005,0.0,0,3428.423,0.0,0.0,3119.684515385696,274.5155,91.6195,0,0.0,39448.1392505736
24-07-2030 11:00:00,1125.5624301756764,21550.109012528028,0.0,444.546,6665.767,0.0,0,3393.2709999999997,0.0,0.0,3113.554039623437,273.0605,91.2435,0,0.0,40494.76247106586
24-07-2030 12:00:00,1206.1883960491443,22677.9239131409,0.0,449.855,6298.128000000001,0.0,0,3384.507,0.0,0.0,3076.624135871856,271.4285,91.1225,0,0.0,41456.36440902838
24-07-2030 13:00:00,1398.7269789308812,23129.59333282484,0.0,449.30300000000005,6325.21,0.0,0,3397.573,0.0,0.0,2983.9098526064354,267.2,87.39200000000001,0,0.0,42070.68693412617
24-07-2030 14:00:00,1622.458685148306,22553.670974950204,0.0,445.218,6225.9890000000005,0.0,0,3414.925,0.0,0.0,2893.0830729239847,259.0185,78.4925,0,0.0,41491.473740374124
