PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
11.077924107242994,38.046952326001104,1.299050306270544,1.2158112089795698,8.961474524355156,1.23227808307881,0.0,0.3966072939800884,10.25432380201828,17.196640286980614,2.084479439860573,7.0955676368960425,0.8396059883005967,0.2992849960356192
