Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
06-03-2030 16:00:00,25352.85274782383,8834.756123600539,0.0,434.399,4655.207,0.0,0,3218.147,0.0,0,2713.170414922018,290.7595,84.8335,0,-9249.472727882661,37766.702061536744
06-03-2030 17:00:00,24000.17784851241,5252.264247201075,0.0,425.50199999999995,5157.378,0.0,0,3254.551,0.0,0,2713.461831530139,295.362,86.14200000000001,0,-4825.412898982933,37926.64913228319
06-03-2030 18:00:00,21582.80012342471,1327.4943878190775,0.0,430.68800000000005,5568.84,1190.0283000789423,0,3279.567,0.0,0,2712.4374038218352,289.9815,86.4645,0,0.0,38038.05841682681
06-03-2030 19:00:00,19475.994173054438,20.45117778772951,0.0,424.58,6758.149,5842.4250832436155,0,3284.7729999999997,0.0,0,2712.536181537165,289.1075,86.5065,0,0.0,40536.59257685332
06-03-2030 20:00:00,17883.084325061714,5.5848992386923415,0.0,418.98,7019.142,6837.0,0,3303.2259999999997,0.0,0,2713.9767271322185,286.1685,86.4075,0,0.0,42235.2031122823
06-03-2030 21:00:00,16576.19060672989,2.756288401253918,1096.239340369244,427.099,5973.848000000001,6290.546616677442,0,3321.54,0.0,0,2714.1380789658565,285.908,86.13600000000001,0,0.0,40859.4314587037
06-03-2030 22:00:00,16360.915837339224,0.9241200179131214,5000.0,422.829,5214.299,0.0,0,3315.447,411.8448383215,0,2714.02142293101,286.29200000000003,85.845,0,0.0,37687.39119006442
06-03-2030 23:00:00,17188.77429517994,1.6955593372145097,1759.2597001592512,420.81800000000004,4682.018,0.0,0,3271.7340000000004,0.0,0,2715.0856299002394,287.099,86.065,0,0.0,34083.896029354124
07-03-2030 00:00:00,18203.581785111084,0.4580420958351993,437.63693051157134,409.464,4481.566,0.0,0,3160.5759999999996,0.0,0,2716.868098356049,283.849,86.072,0,0.0,31299.50759573132
07-03-2030 01:00:00,17261.890546386596,5.3763708705439575,0.0,401.767,4372.907,0.0,0,3141.067,0.0,0,2716.1677151889844,282.1475,85.9495,0,0.0,29198.5201079279
07-03-2030 02:00:00,16493.527199440723,0.8227709291953835,0.0,397.226,3754.328,0.0,0,3149.672,0.0,0,2717.423220177041,279.473,86.258,0,0.0,27765.86517276005
07-03-2030 03:00:00,16034.374621896,4.296802627500647,0.0,401.04699999999997,3607.027,0.0,0,3144.103,0.0,0,2716.597688773359,280.409,86.462,0,0.0,27137.417732160604
07-03-2030 04:00:00,15898.7217897142,1.0155053751144094,0.0,403.39599999999996,3616.739,0.0,0,3129.1459999999997,0.0,0,2717.5787615568356,277.2025,85.9875,0,0.0,26996.368880357946
07-03-2030 05:00:00,16601.4558117498,4.715622711731814,0.0,404.55699999999996,3629.458,0.0,0,3129.67,0.0,0,2717.333828579458,278.8665,85.6175,0,0.0,27754.336767293607
07-03-2030 06:00:00,18351.728894374428,3.6804084191670396,0.0,419.517,4154.934,419.1660546013809,0,3142.1059999999998,0.0,0,2716.7930094140793,280.008,84.47399999999999,0,0.0,30624.118778465505
07-03-2030 07:00:00,17379.77284006756,236.71133363188534,0.0,436.25300000000004,4687.713,5110.539628818562,0,3240.611,0.0,0,2716.349180132078,278.131,83.84899999999999,0,0.0,35430.47862095849
07-03-2030 08:00:00,16049.332727036506,6098.653717868338,0.0,446.3,5659.528,2829.7991021616417,0,3289.808,0.0,0,2716.3429227202473,273.3125,83.5215,0,0.0,38854.098664501056
07-03-2030 09:00:00,12619.006830273878,13463.147075383078,0.0,454.17,5778.920999999999,0.0,0,3283.797,0.0,0,2715.864230715189,270.685,83.68299999999999,0,0.0,40194.056740452004
07-03-2030 10:00:00,9768.23594441644,16002.946367843615,0.0,453.13800000000003,6016.825,0.0,0,3285.865,0.0,0,2718.114664184347,264.2225,84.5435,0,0.0,40502.59694553222
07-03-2030 11:00:00,8575.437480444012,16487.586252120225,0.0,453.28,6030.575,0.0,0,3255.5029999999997,0.0,0,2673.2226508360263,271.4955,82.9535,0,0.0,40153.29432865068
07-03-2030 12:00:00,9633.98479426784,20546.010406839076,0.0,441.625,5827.808000000001,0.0,0,3229.6290000000004,0.0,0,2628.1214611493606,278.143,85.20700000000001,0,-5543.432960613869,39611.848199700085
07-03-2030 13:00:00,11725.157752644085,26445.69627192608,0.0,455.36400000000003,5572.924,0.0,0,3241.092,0.0,0,2631.0977543908953,269.1035,82.0695,0,-12200.0,39244.167939895175
07-03-2030 14:00:00,11468.832978457516,24040.824567692278,0.0,438.26099999999997,4976.4890000000005,0.0,0,3255.2509999999997,0.0,0,2637.2282301531545,268.498,84.18,0,-11286.707109063487,38103.18810387346
07-03-2030 15:00:00,10211.785310057077,18787.68428406062,0.0,442.48400000000004,5435.808000000001,0.0,0,3239.737,0.0,0,2641.458687508782,276.6955,87.5705,0,-5594.7661449403295,37397.85607949441
07-03-2030 16:00:00,8544.292672469795,12818.557162561578,0.0,451.62,5871.210999999999,1427.3502436193467,0,3263.08,0.0,0,2653.9314971195727,273.9515,88.6525,0,0.0,37024.48345715488
07-03-2030 17:00:00,7536.610406651942,6044.299389162562,0.0,455.63800000000003,6526.703,6837.0,0,3307.525,0.0,0,2662.881383869608,278.795,91.39399999999999,0,0.0,36801.81989302815
07-03-2030 18:00:00,6544.698720280628,1052.259303179579,4894.399184738588,460.07,6795.295,6837.0,0,3320.473,0.0,0,2672.452989180835,279.082,92.63600000000001,0,0.0,37000.84590845892
07-03-2030 19:00:00,6275.785630765233,10.462645768025077,5000.0,452.24699999999996,7473.659000000001,5058.649756380655,0,3331.014,5105.587537839718,0,2683.6676120556413,282.447,92.137,0,0.0,39959.30703611501
