PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
23.748703208821194,18.56260365641272,12.937704171215904,1.23724890834718,11.547032017207595,3.026891440362637,0.0,0.9384875974693339,9.302104730904402,7.498254556822025,2.4663407434957074,7.62212660337065,0.8132545182630387,0.2992478473076156
