PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
22.5529925004748,25.811749875471637,7.551662431546864,1.1500431521867354,13.891561440671705,2.116944231282421,0.0,0.566290018578079,9.542580170817695,7.411212121711629,2.1084648170607263,6.571239647594402,0.5847829309247664,0.14047666167853495
