PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
17.622700320618776,32.0404820433327,5.684190872070149,1.1524201097457336,11.052862290086807,1.7774135036407888,0.0,0.49580342080304224,9.393396276063658,9.838278433130974,2.167338668630858,7.7030589856534615,0.7888676400119602,0.2831874362110893
