Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumping turbidity (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
21-04-2030 05:00:00,10989.251939018857,0.8883034935560157,63.52618881716626,320.402,4959.109,2599.293935026737,0.0,1881.2579999999998,0.0,0.0,2255.787578895602,228.6755,95.9315,0,0.0,24074.809196194026
21-04-2030 06:00:00,11593.960022884577,0.5538283369372659,62.65093316559796,324.105,5409.948,1909.9366851381255,0.0,1879.6224,0.0,0.0,2256.445501053815,230.71400000000003,96.77600000000001,0,0.0,24494.736036691207
21-04-2030 07:00:00,11624.847622732485,50.687761416061136,62.62420780217508,320.705,6631.62,843.3414472647873,492.0542226347188,1885.6698,0.0,0.0,2256.6546773921596,232.53,97.545,0,0.0,25283.923267469956
21-04-2030 08:00:00,11276.215456558408,498.3519426763438,460.2073514431422,321.439,6888.346,47.594397929653496,2260.3,1904.7558,0.0,0.0,2256.4285166502737,224.37099999999998,98.618,0,0.0,27130.374915449287
21-04-2030 09:00:00,10490.688646116474,1131.5359037515702,2315.2423611282384,329.593,7912.888000000001,0.0,2260.3,1881.54,0.0,0.0,2256.526400449628,223.9255,98.2745,0,0.0,29920.91400252883
21-04-2030 10:00:00,10546.669252772972,1747.695450070778,2878.73043364949,327.637,8352.161,0.0,2260.3,1867.0542,0.0,0.0,2256.3967826331323,224.0615,97.3385,0,0.0,31650.180130882785
21-04-2030 11:00:00,11772.42536219811,2288.6771556482954,2462.878601019999,325.881,7372.726,0.0,2260.3,1858.1124,0.0,0.0,2254.9616005339326,223.8465,97.4445,0,0.0,32015.699522447932
21-04-2030 12:00:00,13033.614295258018,2720.3340109561905,1478.3711362830518,330.227,7276.766,0.0,1717.5803382367822,1852.4238,0.0,0.0,2255.4492316987494,222.5365,97.4605,0,0.0,32087.055242075967
21-04-2030 13:00:00,13250.588584326895,3026.7552431330137,3242.001104316543,330.978,6824.681,0.0,0.0,1844.4594,0.0,0.0,2254.77566601096,227.8965,97.6655,0,0.0,32208.952133937782
21-04-2030 14:00:00,13284.639196191483,3120.8720089406556,2531.2127608026985,330.18199999999996,6584.128000000001,0.0,0.0,1836.5124,0.0,0.0,2255.0867487705495,225.5625,96.3785,0,0.0,31343.588458479935
21-04-2030 15:00:00,11852.385592128394,3037.599927174333,2697.5421203238893,325.439,6418.214,0.0,0.0,1833.6198,0.0,0.0,2255.0134476605313,230.1755,97.5725,0,0.0,29808.544607350657
21-04-2030 16:00:00,11205.114977482908,2656.209837432509,3055.819925731983,325.72700000000003,6166.244000000001,0.0,0.0,1839.2328,0.0,0.0,2255.360734017142,232.1765,97.7795,0,0.0,28903.987679897426
21-04-2030 17:00:00,10243.546709693883,2051.573819835946,3657.0857652112336,327.841,6627.76,0.0,0.0,1824.9288,0.0,0.0,2254.7917564985246,227.81900000000002,96.516,0,0.0,28330.62716202959
21-04-2030 18:00:00,9456.384316322697,1296.9594125313672,4714.259853970798,334.07599999999996,7040.235,0.0,0.0,1838.2037999999998,0.0,0.0,2254.522687789799,226.90900000000002,95.875,0,0.0,28272.86162617865
21-04-2030 19:00:00,9007.64133440929,542.4333672410932,5333.879623401177,329.87199999999996,7778.401,0.0,0.0,1858.9517999999998,0.0,0.0,2255.370120134888,226.2295,96.0205,0,0.0,28454.527439922407
21-04-2030 20:00:00,8989.19879792873,70.3473839597051,6205.725764465509,332.63800000000003,8334.943000000001,0.0,0.0,1868.1557999999998,0.0,0.0,2254.498105100464,227.107,96.704,0,0.0,29457.61514616875
21-04-2030 21:00:00,8770.976192417631,0.9930207321850069,8010.73015467549,318.296,9287.911,0.0,0.0,1879.1244000000002,0.0,0.0,2254.1029942391456,227.085,95.6,0,0.0,31948.24617656374
21-04-2030 22:00:00,8319.979649138228,0.6395726749666146,7877.644502288167,309.778,8791.603000000001,0.0,0.0,1873.0572,0.0,0.0,2254.4172057046508,227.8535,95.8385,0,0.0,30739.40743373368
21-04-2030 23:00:00,8197.904188743853,0.47547179125807526,6798.346634863872,307.68,8037.343000000001,0.0,0.0,1868.9717999999998,0.0,0.0,2255.518510186877,225.614,95.05799999999999,0,0.0,28668.979280066964
22-04-2030 00:00:00,8243.846765659511,0.1206211623840545,5372.22641137376,322.14099999999996,7487.063,0.0,0.0,1854.6252,0.0,0.0,2256.263142194745,222.2065,97.4375,0,0.0,26643.09771181566
22-04-2030 01:00:00,8389.487803775053,0.6045083835759011,4108.305000702634,330.295,6717.312,0.0,0.0,1849.5407999999998,0.0,0.0,2255.978429956442,225.8635,97.8275,0,0.0,24689.4247443679
22-04-2030 02:00:00,8286.643832332144,0.18654203019859592,4314.246735499561,330.159,5452.305,0.0,0.0,1844.343,0.0,0.0,2255.996308275959,229.2125,98.4585,0,0.0,23483.14464506444
22-04-2030 03:00:00,7358.986101295373,0.5918852386752442,4621.035827060441,324.705,5308.06,0.0,0.0,1844.946,0.0,0.0,2255.601644372629,222.295,98.537,0,0.0,22685.084618919325
22-04-2030 04:00:00,6774.3393615013865,0.23142432317870926,4982.593562405114,326.757,5091.125,0.0,0.0,1835.7744,0.0,0.0,2255.5515850779825,220.9595,98.7785,0,0.0,22228.65163296859
22-04-2030 05:00:00,5949.620358601154,0.7503758357612694,5490.579828713735,320.177,5258.725,0.0,0.0,1849.35,0.0,0.0,2255.367438386961,220.2705,99.0785,0,0.0,22093.348581483744
22-04-2030 06:00:00,5146.610938183737,0.8247121335095821,6447.073481128161,320.325,5390.031999999999,0.0,0.0,1854.8087999999998,0.0,0.0,2255.6803089785026,226.804,98.585,0,0.0,22416.373256951225
22-04-2030 07:00:00,4792.253862842335,31.778066001575844,6549.733790376467,318.069,5653.795,0.0,0.0,1845.9407999999999,0.0,0.0,2255.898424476605,226.9115,98.6855,0,0.0,22474.055981932834
22-04-2030 08:00:00,4685.697900922721,478.9193123876103,6648.079455792552,320.715,6085.026,0.0,0.0,1849.638,0.0,0.0,2255.703103835886,229.037,98.639,0,0.0,23436.676422809556
22-04-2030 09:00:00,4705.090064267742,1417.3477480205875,6912.791047050329,325.712,7071.878000000001,0.0,0.0,1841.1624000000002,0.0,0.0,2256.1858184628354,232.6705,98.8185,0,0.0,25764.066350100482
22-04-2030 10:00:00,4943.151837526444,2307.4603952604725,6894.3892148917075,327.02,7817.379,0.0,0.0,1839.6527999999998,0.0,0.0,2256.337784178727,230.412,98.46,0,0.0,27715.027438524114
22-04-2030 11:00:00,6011.094793560309,2994.7092859452127,5769.236139932422,321.764,7891.029,0.0,0.0,1831.7405999999999,0.0,0.0,2254.1114864409165,231.71400000000003,97.833,0,0.0,28518.914660285947
22-04-2030 12:00:00,6658.505483318123,3404.5140748584154,4829.9748222581775,320.475,7861.159000000001,0.0,0.0,1836.4751999999999,0.0,0.0,2254.6156550512856,229.4665,97.5665,0,0.0,28699.352466693985
22-04-2030 13:00:00,7247.403914756907,3600.3060651258816,4536.6795395055815,327.4,7543.937,0.0,0.0,1831.1555999999998,0.0,0.0,2253.8602960517073,225.6325,97.2095,0,0.0,28972.464129299682
22-04-2030 14:00:00,7990.397329325889,3563.626011187884,4456.742439503037,321.426,6677.328,0.0,0.0,1827.3167999999998,0.0,0.0,2252.8926320078685,220.2775,97.6075,0,0.0,28793.252914656954
22-04-2030 15:00:00,8190.700620099544,3371.598523244125,3739.3185995865206,318.70099999999996,5923.991,0.0,0.0,1808.6118,0.0,0.0,2251.1932977378106,222.593,98.286,0,0.0,27291.66677809077
22-04-2030 16:00:00,8926.745897111401,3025.0048337067888,2755.9427866567785,319.569,5480.119000000001,0.0,0.0,1793.0694,0.0,0.0,2251.069490375158,223.1365,98.3695,0,0.0,26282.034182026888
22-04-2030 17:00:00,8893.34004274915,2443.4074581255804,2942.0030038154073,312.44,5420.172,0.0,0.0,1805.853,0.0,0.0,2250.8804271462695,226.6145,97.2145,0,0.0,26005.521257604585
22-04-2030 18:00:00,8009.400166255762,1611.1607096819619,3783.707127201318,291.971,6298.536999999999,0.0,0.0,1798.7934,0.0,0.0,2251.1092696360824,234.5545,98.1825,0,0.0,26152.17895328733
22-04-2030 19:00:00,8890.34696718719,765.1112535753027,3694.0385952608776,298.688,7076.454000000001,0.0,0.0,1821.9095999999997,0.0,0.0,2251.8047362652806,234.96200000000002,98.1,0,0.0,26703.57441890549
22-04-2030 20:00:00,7672.723453989602,124.56519387968198,6370.505569143106,318.54900000000004,8324.585,0.0,0.0,1848.723,0.0,0.0,2252.371925951946,234.5555,99.1445,0,0.0,28477.43455428381
22-04-2030 21:00:00,7596.32895963933,1.4292205170854833,9205.608027223865,307.339,8673.499,0.0,0.0,1857.741,0.0,0.0,2252.0648658142472,232.8575,98.6515,0,0.0,31322.88928007463
22-04-2030 22:00:00,8210.523308422162,0.9509435825161505,8436.040878684558,321.367,8090.9619999999995,0.0,0.0,1881.1349999999998,0.0,0.0,2252.940903470563,226.955,97.387,0,0.0,30491.896715990682
22-04-2030 23:00:00,7847.905921309619,0.583469808741473,6699.923293664762,329.041,8138.057,0.0,0.0,1891.3602,0.0,0.0,2252.56188309681,229.8935,97.4635,0,0.0,28332.65284329463
23-04-2030 00:00:00,7579.091481110422,0.15989316874165366,6620.110428881878,350.473,6365.6230000000005,0.0,0.0,1886.3087999999998,0.0,0.0,2253.6882172263595,225.7955,98.1455,0,0.0,26126.634985133864
23-04-2030 01:00:00,7586.134375361178,0.5862749520527301,5652.254879380642,354.717,5854.685,0.0,0.0,1889.2535999999998,0.0,0.0,2255.101498384151,217.0375,98.3435,0,0.0,24592.456401421263
