PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
4.645494742427825,25.18714185551217,22.84083506170397,1.2650962881271304,8.389056577394982,0.2040542006488004,0.0,5.653035716955178,19.929595469962553,1.5907621232596192,9.145516066998228,0.8314936381117483,0.3179182588978085
