PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
2.3861531173725274,41.80478292929902,3.599160973444243,1.1547149215996448,8.557830473944353,0.4824773826925904,0.11024963759658135,5.809796379850278,24.717935295413117,1.253789710473969,8.881453351656974,0.9275047623604328,0.3141510642962595
