PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
2.9664533229591874,39.73192785662254,7.862675374088877,1.2583519709391149,9.969382648220018,0.2399138948121213,0.0016817802039969926,5.643928523477188,21.27640637977969,1.2822792841250692,8.565140663536194,0.8972334859897003,0.30462481524626817
