PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
10.15173206477564,52.92830776169571,1.729035649562735,1.0538522566948072,20.66673303799574,0.8308334906616022,0.13929769077855114,2.0193104393065946,1.7686233316257904,0.5484868285454105,7.5682357032062,0.4532219642805015,0.14232978087069906
