month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,2.422786600020031,16.315442582895873,0.3000993522879198,0.3808258218534192,4.261341486156027,0.333146364914091,0.07066568374757265,0.765394993046091,1.5589130324956553,0.16844044117207563,2.022959912884501,0.1466879558332148,0.05280708183321498,-2.998830530557255,0
2,2.8309515383523083,14.759794025717165,0.48216561477026976,0.29388134440998476,5.7632056592229945,0.23168946279267885,0.03884509652956239,0.563112773080484,0.4932051899601106,0.1529531730279098,2.1105076818315305,0.12638724198078968,0.03969063698078968,-3.708936312455491,0
3,4.661005474283568,12.712745688042018,1.8041371986394354,0.30569171899836656,5.292964462899503,0.34019873825756536,0.0844739803501241,0.5496713353482852,0.75838903937307,0.1643382443425182,2.3629740382121693,0.11382479477696887,0.034117852776968945,-3.8283987125281347,0
4,4.918152177228853,9.886897733531361,2.0371670581280905,0.26638139444698544,4.986800719934095,0.4408765638917534,0.11850762299159472,0.4861864921693342,0.46431813939120836,0.15562849635608278,2.25995664523072,0.1368871114024927,0.05011889340249276,-3.2764074104562457,0
5,5.850638227393489,10.340306539991257,3.4290761565416976,0.3683507904489737,2.598252860534694,0.40520563494741973,0.11023959023453414,0.595179407871422,0.9790526656101097,0.16587509053475624,1.93829289812126,0.11703559263053048,0.028173314630530535,-3.0825596963219635,0
6,5.7535765517362645,8.182820301624572,3.25788982140129,0.33013545285420104,2.4857022528562607,0.4177598830161823,0.09574479927964002,0.6230095859969109,1.9900283351532573,0.17492007793869754,1.527105950671632,0.1642077167442297,0.05714810274422987,-1.6781618181510523,0
7,5.963457385956486,8.893895216800065,3.8589654923587715,0.33829822226809164,2.354801853580426,0.5362006881594646,0.12959519948922185,0.6360350965314967,1.4350500197363543,0.1945886308997157,1.9010971129183631,0.16999869228009387,0.06555997428009373,-1.5465082411515794,0
8,5.650888868782725,7.034266433601238,3.9552855343564493,0.33447278301988453,2.044877627005964,0.5602999060524864,0.12609851068715988,0.5933135130208791,2.0075022352689254,0.2009210577867338,1.879634916645357,0.1839046472803776,0.05818932828037781,-0.8923146512272777,0
9,4.559398438021764,5.397046577704559,1.9736842886297083,0.33333978025992483,1.7971385990779774,0.15066399273733475,0.028686914634294274,0.6342837752729206,6.056528538639775,0.19256668731230706,2.146007273538149,0.18989532466493825,0.06815660466493852,-0.057924745748665095,0
10,4.086406046060253,8.406518833771418,1.3660836037897075,0.30050790443732694,1.632014223731198,0.37957835066288104,0.0866341066328344,0.6385520131591931,3.7277913315984645,0.17802357925966886,2.291378138173669,0.18831554436630918,0.06258075036630917,-0.5048348724013512,0
11,2.4576131081874406,12.579779312281069,0.42749356388273263,0.2878476662269014,2.45203906956807,0.33128036851456266,0.06370361023763244,0.5804528589882468,2.968350628918727,0.15588202294148132,1.9504473793365202,0.18061495519931123,0.06261453919931106,-1.5414367116706018,0
12,2.9309072695400666,11.927451114046628,0.5739750507557775,0.2989214022964279,3.2840224418889297,0.31357454055792117,0.055689547891295745,0.5967252009112486,3.520949550683576,0.16684102077081173,2.0945693334021334,0.21017896977963216,0.07359627077963213,-1.439193095654102,0.00014924886620638425
