PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
14.420718124420045,42.40256898621631,19.27877974614366,1.1679634986420844,5.737750608558823,2.01693971598872,0.35176187116356555,0.0,2.4743249448083504,10.451325356284613,0.5520068701017324,0.0,0.8375994484823005,0.30826082918979947
