PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
11.26331692708692,44.006689758042626,6.99668189646908,1.1891620399250904,9.850282864550152,1.1039026696550627,0.15795725839305552,0.0,2.5081443245455617,21.28527848025406,0.5184793909183371,0.0,0.7994063600897924,0.32069803007026576
