PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
18.482505797381393,27.92057385676714,27.64516352323522,1.0377075356336862,12.534675740042008,2.8090257597755928,0.39696643138806653,2.153483133294018,5.890427388424537,0.47513564971468997,0.0,0.5276214947710735,0.1267136895725961
