PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
19.75386071992185,24.847573659656863,29.515539429690442,1.2803928684494268,7.701608908983975,0.7209639812236412,0.10276679558285032,0.0,2.4096995269591734,11.950220787035454,0.6015487417186574,0.0,0.8062900465513881,0.30953453422627114
