Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
17-06-2040 08:00:00,8713.243535553862,5506.768260788369,3877.2276250484865,381.7,4447.714,666.1818376835618,0.0,808.0664999999999,0.0,0.0,0.0,239.9775,87.4815,0,0.0,25639.497840183445
17-06-2040 09:00:00,8734.187976913854,10510.663091720464,19956.043942004268,389.827,4509.974,0.0,0.0,802.5617500000001,0.0,0.0,0.0,239.4455,88.5105,0,-8000.0,27891.87336909961
17-06-2040 10:00:00,10052.977849621284,16839.515686976625,28928.031807060237,386.86699999999996,4925.224,0.0,0.0,801.29575,0.0,0.0,0.0,242.889,91.492,0,-8000.0,29752.84807586845
17-06-2040 11:00:00,10046.736768860334,20675.031422466585,29816.749320295,386.434,5875.272,0.0,0.0,802.025,0.0,0.0,0.0,241.8195,93.0835,0,-8000.0,30870.839768826947
17-06-2040 12:00:00,10136.201237232188,23017.613190934455,29800.216314785706,382.381,5881.4580000000005,0.0,0.0,799.72325,0.0,0.0,0.0,243.763,92.551,0,-8000.0,31406.330451784164
17-06-2040 13:00:00,10139.168128312707,24133.3071000511,29570.512761345482,382.05400000000003,6199.954000000001,0.0,0.0,800.082,0.0,0.0,0.0,244.054,91.87299999999999,0,-8000.0,32064.63126650241
17-06-2040 14:00:00,10527.948394453524,24151.173216527794,29007.929321914562,381.69300000000004,5991.309,0.0,0.0,795.44725,0.0,0.0,0.0,237.891,92.501,0,-8000.0,32227.449744014102
17-06-2040 15:00:00,11053.278298027844,23306.711721222124,29294.136259484163,378.973,5370.585999999999,0.0,0.0,786.5269999999999,0.0,0.0,0.0,237.96900000000002,92.223,0,-8000.0,30965.553069632766
17-06-2040 16:00:00,11919.353272882085,21573.00769850128,29293.6894214974,379.931,5205.634,0.0,0.0,783.02075,0.0,0.0,0.0,239.4145,92.6765,0,-8000.0,30082.419948711573
17-06-2040 17:00:00,12899.255119636466,18725.892234209823,28970.32286038564,380.778,5282.423000000001,0.0,0.0,783.69925,0.0,0.0,0.0,244.2685,93.6805,0,-8000.0,29819.25288300029
17-06-2040 18:00:00,13901.284736994954,14554.745204506798,28631.057515423163,377.73699999999997,5186.885,0.0,0.0,787.0505,0.0,0.0,0.0,244.68099999999998,93.04899999999999,0,-8000.0,30035.000431877248
17-06-2040 19:00:00,14905.61452358789,9179.195637854442,26098.797816325445,377.838,5415.8330000000005,0.0,0.0,792.4332499999999,0.0,0.0,0.0,244.9535,92.6085,0,-8000.0,30566.14105537293
17-06-2040 20:00:00,14252.254322850069,3413.1305360802703,20184.320496712637,378.71,5579.15,2137.1582722547446,0.0,798.85075,0.0,0.0,0.0,247.3195,93.5115,0,-8000.0,31266.26553054788
17-06-2040 21:00:00,11002.87788340538,288.23040096263367,12420.409578251187,379.50199999999995,6309.066999999999,5445.071070758404,0.0,806.485,0.0,0.0,0.0,246.481,92.975,0,-6462.411215142882,32246.10098664643
17-06-2040 22:00:00,9789.279019307669,0.6781954339535112,9177.446854183509,386.275,6416.09,6359.841938207512,0.0,809.945,0.0,0.0,0.0,243.739,92.844,0,-1387.685308830005,33323.829520212115
17-06-2040 23:00:00,10277.100424744862,2.579378117594262,8842.952585789084,397.471,6009.991,5201.134885509986,0.0,811.41075,0.0,0.0,0.0,246.317,94.209,0,-1772.274929394258,31426.23679110054
18-06-2040 00:00:00,9617.905844741716,1.8831197223668095,8817.74227485992,404.315,4186.943,5372.434072048014,0.0,813.3264999999999,0.0,0.0,0.0,252.06799999999998,94.39299999999999,0,-1748.3455652771481,29047.555905632813
18-06-2040 01:00:00,10990.94423787169,1.5020629868360982,8817.82875963155,403.601,3732.9559999999997,3961.5151239077204,0.0,817.0827499999999,0.0,0.0,0.0,251.2075,93.8235,0,-3159.658425423964,27093.21487644965
18-06-2040 02:00:00,12502.948760203351,2.8341812552378913,8804.697488472913,405.533,3630.7059999999997,2932.9299624581727,0.0,817.8145,0.0,0.0,0.0,251.77,94.197,0,-4513.806645804922,26083.754451524503
18-06-2040 03:00:00,11790.202572039372,1.533817572240284,8616.607524313731,405.64599999999996,3714.638,3212.3658587884784,0.0,819.8960000000001,0.0,0.0,0.0,252.1005,93.5465,0,-4374.427863284938,25660.120261632837
18-06-2040 04:00:00,11117.614316942148,3.032947942091691,7962.393469344417,403.457,3694.78,3583.3803291845743,0.0,817.3497500000001,0.0,0.0,0.0,250.898,93.38600000000001,0,-3360.8900215129324,25647.786537371932
18-06-2040 05:00:00,10392.195094104396,2.727496740549859,6332.660018684517,395.26300000000003,3682.3459999999995,4203.440194328663,0.0,825.2407499999999,0.0,0.0,0.0,251.828,94.12700000000001,0,-1024.8589968762972,26144.52248329966
