PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
15.959817317021567,16.421055668684687,44.26771555631575,1.0715617367177017,10.000731994893899,6.527674611843151,0.9397290932167505,0.0,2.015073893985976,1.2997476415716789,0.5334622935367332,0.0,0.7043023143415469,0.25912787787053654
