PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
15.632075197306659,39.28718883639092,18.424172340320816,0.8648933226051424,17.154236985334357,3.0206906545665047,0.592955795056993,0.0,2.1415969771738657,1.4908923575836257,0.46075910173041135,0.0,0.6483255687860889,0.2822128631446145
