PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
10.697954320253436,49.7375479946335,6.546672111971733,1.077066950647696,7.982365344306994,0.9041261632279302,0.20254125873557619,0.0,2.2579670075842513,18.948314135097565,0.4872831362072272,0.0,0.8651353744722188,0.29302620286188275
